time,inflow,outflow,netflow
2021-03-25,2337476451.663803,2044327654.6449463,293148797.01885676
2021-03-26,1854675721.483139,1229694931.054198,624980790.428941
2021-03-27,1163356424.8784864,1012362417.4816895,150994007.39679694
2021-03-28,2324984553.41758,2599113997.643862,-274129444.22628164
2021-03-29,1951953237.9302292,1816222282.5585804,135730955.3716488
2021-03-30,2115619844.943879,2299888962.7340674,-184269117.79018855
2021-03-31,2067405636.889289,2031317265.0704482,36088371.81884074
2021-04-01,1997916612.720957,1664247052.0389988,333669560.6819582
2021-04-02,2001713917.4008691,1584855867.0749815,416858050.3258877
2021-04-03,1491736904.7272453,1248574010.5529242,243162894.17432117
2021-04-04,2233399088.3164296,2319693726.942578,-86294638.62614822
2021-04-05,1815896287.4681878,2030906824.462083,-215010536.9938953
2021-04-06,3193669010.730942,3727990695.2670293,-534321684.5360875
2021-04-07,2537170464.643297,1902927228.3143294,634243236.3289678
2021-04-08,2727631978.7480354,2255948399.462379,471683579.28565645
2021-04-09,1562883030.0726738,1637782377.4533217,-74899347.3806479
2021-04-10,1227925576.5891342,1099621487.4746013,128304089.11453295
2021-04-11,2680192246.9583755,2785331663.466971,-105139416.50859547
2021-04-12,3461339820.202596,3346553286.015768,114786534.18682814
2021-04-13,3636794741.209156,3375792711.8480964,261002029.36105967
2021-04-14,2362001472.3037977,2032616529.219378,329384943.0844197
2021-04-15,4064638577.6522436,4683932484.389044,-619293906.7368002
2021-04-16,2663738564.002055,2295169212.037077,368569351.9649782
2021-04-17,4022709488.8728085,3559051395.095075,463658093.7777333
2021-04-18,4624636282.69565,4580314241.481705,44322041.21394539
2021-04-19,3084732573.296513,2792269725.875814,292462847.4206991
2021-04-20,3153154999.0313506,2817967734.807279,335187264.2240715
2021-04-21,2667760265.6241198,3099489323.2434125,-431729057.61929274
2021-04-22,4658224340.842889,4587057311.344627,71167029.49826145
2021-04-23,1927827037.4068985,1985846831.8211102,-58019794.41421175
2021-04-24,1507465780.953606,1161618084.0725622,345847696.8810437
2021-04-25,3053462723.741611,3154383062.930155,-100920339.1885438
2021-04-26,2420552757.3854923,2428257731.237509,-7704973.852016449
2021-04-27,2728351230.872993,3686011091.9227366,-957659861.0497437
2021-04-28,3214399826.302758,2979297298.13054,235102528.17221832
2021-04-29,3098331508.0544224,3702980294.094017,-604648786.0395947
2021-04-30,1919134374.9243214,1951953390.664563,-32819015.740241528
2021-05-01,1771624366.7412393,1680443739.9993443,91180626.74189496
2021-05-02,3490010275.3210616,3776176583.5167465,-286166308.1956849
2021-05-03,3530091895.2917175,3268398924.3667316,261692970.9249859
2021-05-04,3507790407.962142,3133912489.613644,373877918.34849787
2021-05-05,3342158937.5564103,3301841850.9964557,40317086.55995464
2021-05-06,2884293419.129956,3349976020.4929533,-465682601.36299753
2021-05-07,2271403526.1008735,2347573420.424298,-76169894.32342434
2021-05-08,2542681705.5666475,2761062385.6994605,-218380680.13281298
2021-05-09,4848495042.440058,5220941208.854712,-372446166.4146538
2021-05-10,3844762248.677067,3583463428.559457,261298820.11760998
2021-05-11,3404384270.0847116,3741048229.130407,-336663959.0456953
2021-05-12,4610161111.863896,4458723254.166417,151437857.69747925
2021-05-13,4457685823.371289,4363965681.729479,93720141.64181042
2021-05-14,2121244158.670143,2329284771.516889,-208040612.8467462
2021-05-15,2204873687.6679497,2485767996.039449,-280894308.37149954
2021-05-16,5102972266.219288,5198148410.834994,-95176144.61570644
2021-05-17,3178745266.965838,3384321241.7158575,-205575974.75001955
2021-05-18,8506804106.386638,7127635341.26544,1379168765.1211977
2021-05-19,6251713480.670495,5882713672.931268,368999807.7392273
2021-05-20,5604936833.557787,5008852673.280073,596084160.2777138
2021-05-21,2591275355.5672197,2771626434.7890553,-180351079.2218356
2021-05-22,4715820254.190546,4458872499.848597,256947754.34194946
2021-05-23,3961150686.8453217,4166933874.4992642,-205783187.65394258
2021-05-24,3300002545.040542,3266644986.826862,33357558.213680267
2021-05-25,3068641981.330401,3455722717.168923,-387080735.83852196
2021-05-26,3874426349.6966157,4214550276.990661,-340123927.29404545
2021-05-27,2374709422.340922,2603003292.428514,-228293870.08759212
2021-05-28,2523198426.3694725,3059550410.379187,-536351984.0097146
2021-05-29,2477054879.8939657,2826399448.6432776,-349344568.7493119
2021-05-30,4054218581.6599073,5178667219.145862,-1124448637.4859543
2021-05-31,2962086261.274243,1972528415.699166,989557845.5750768
2021-06-01,1939671993.3242898,1749259051.3752036,190412941.9490862
2021-06-02,2409062071.8636994,2499999049.369896,-90936977.5061965
2021-06-03,2690427555.4115777,2124811284.09398,565616271.3175976
2021-06-04,1021964920.8433492,1017787688.1181984,4177232.7251508236
2021-06-05,865609887.18892,843762089.8232908,21847797.365629196
2021-06-06,2132448928.3385565,2149917505.811098,-17468577.47254157
2021-06-07,2715532142.4709506,2617803603.5108047,97728538.96014595
2021-06-08,2289617566.631211,2797759107.5667977,-508141540.9355869
2021-06-09,1602579339.2713003,1950440159.6713912,-347860820.40009093
2021-06-10,2075831985.548947,1975355909.4017186,100476076.14722848
2021-06-11,1246835059.2828665,1247580421.8802822,-745362.5974156857
2021-06-12,902873685.688909,942015763.3338562,-39142077.64494717
2021-06-13,1836447304.4201212,2201459937.738727,-365012633.3186059
2021-06-14,1771528910.60157,1997087465.1532898,-225558554.5517199
2021-06-15,1653813115.7097228,1808795985.8822465,-154982870.17252374
2021-06-16,2015848442.3675957,1807861910.483325,207986531.88427067
2021-06-17,2354454077.1153984,2205234530.1661263,149219546.94927216
2021-06-18,1180757024.672518,1174667893.2316575,6089131.44086051
2021-06-19,1329770710.4692514,1193329163.0574837,136441547.41176772
2021-06-20,3791148119.8353724,3853477535.8830385,-62329416.04766607
2021-06-21,4397012020.774166,3890327596.703855,506684424.07031107
2021-06-22,3186746724.26341,3052157229.9796405,134589494.2837696
2021-06-23,2664447597.13869,2388196362.3966594,276251234.7420306
2021-06-24,2829264959.275331,2825457576.49783,3807382.7775011063
2021-06-25,1176200549.4421396,1103291552.2886007,72908997.15353894
2021-06-26,1101536072.7601118,1281013613.007207,-179477540.2470951
2021-06-27,3062376546.963845,3240246184.858785,-177869637.89494038
2021-06-28,1891417207.815977,2145502880.0041845,-254085672.1882074
2021-06-29,1971468890.2974467,2510189998.342251,-538721108.0448041
2021-06-30,1850492014.2623289,1655096501.8162715,195395512.44605732
2021-07-01,1793605283.8449492,1502246154.3539114,291359129.49103785
2021-07-02,858951536.6306213,794289632.6267899,64661904.00383139
2021-07-03,653397974.9144251,748231067.8949983,-94833092.98057318
2021-07-04,1018065147.0692979,1144087535.8442357,-126022388.77493775
2021-07-05,1458102366.9874718,1775507079.6401396,-317404712.65266776
2021-07-06,1860143112.076857,1782335427.1573539,77807684.91950321
2021-07-07,1927375725.78498,1782392236.2079113,144983489.5770688
2021-07-08,1645025201.1303506,1678873104.3269713,-33847903.1966207
2021-07-09,930897019.3962203,1045407869.6384382,-114510850.2422179
2021-07-10,541359816.6577199,679967770.4193423,-138607953.76162243
2021-07-11,1781545837.7941303,2556661132.1370864,-775115294.3429561
2021-07-12,2271423491.014591,2721704420.5986247,-450280929.5840335
2021-07-13,2265516934.572253,1523040237.2301614,742476697.3420918
2021-07-14,5037233622.349799,4777456257.492312,259777364.85748672
2021-07-15,2804585081.6857457,2944928180.05988,-140343098.37413406
2021-07-16,908546944.4414567,983376870.8785151,-74829926.43705845
2021-07-17,912808593.6222826,824347391.1701756,88461202.45210707
2021-07-18,2257572875.0510726,2085235838.8063397,172337036.24473286
2021-07-19,2210068549.986535,1887169773.6946313,322898776.29190373
2021-07-20,1643711265.3409655,1725610675.528544,-81899410.18757844
2021-07-21,1335445661.75147,1191708421.53386,143737240.21761012
2021-07-22,1415313858.7180707,1284143931.4983494,131169927.21972132
2021-07-23,1345729718.9824936,1332238393.5311465,13491325.451347113
2021-07-24,895415381.5150611,1024307793.9839548,-128892412.46889365
2021-07-25,3430180307.4741616,3420392624.8036838,9787682.670477867
2021-07-26,2716012205.5794826,2458172725.099727,257839480.4797554
2021-07-27,2308612071.4287243,2056107246.849128,252504824.57959628
2021-07-28,1825468795.354257,2068093902.491449,-242625107.137192
2021-07-29,1862085279.7114446,1816124677.3009925,45960602.41045213
2021-07-30,954717465.4521542,1191693947.4048188,-236976481.9526646
2021-07-31,1053803357.6789196,1110824637.837373,-57021280.158453465
2021-08-01,1369999362.3759513,1621548461.1538105,-251549098.7778592
2021-08-02,1759179412.9665244,1885554821.5382986,-126375408.57177424
2021-08-03,1763870127.5810626,1962322731.9072142,-198452604.3261516
2021-08-04,2912420067.54144,2083389331.0070224,829030736.5344176
2021-08-05,2496423732.9636645,2493196052.979649,3227679.984015465
2021-08-06,1758118897.1495304,1888506477.3094234,-130387580.15989304
2021-08-07,1449523737.3610098,1539409723.0876803,-89885985.7266705
2021-08-08,2459790637.6688867,2656694965.2421002,-196904327.57321358
2021-08-09,2259295971.827409,2194436282.2845573,64859689.54285145
2021-08-10,1917036442.4924736,2134789215.0755863,-217752772.58311272
2021-08-11,2365278992.133511,2275712589.3291574,89566402.80435371
2021-08-12,2129964529.9855597,2362692404.2824388,-232727874.29687905
2021-08-13,1568725871.083707,1510636001.979179,58089869.10452819
2021-08-14,1125509390.2700152,1287252268.9042916,-161742878.6342764
2021-08-15,2141933095.7112694,2390630655.956657,-248697560.24538755
2021-08-16,2192851967.1126842,2122128327.8013208,70723639.31136346
2021-08-17,2132658645.2911866,1770347089.232459,362311556.0587275
2021-08-18,2106995172.9782896,2479466861.938628,-372471688.9603386
2021-08-19,3139704684.664299,3654684157.7392826,-514979473.0749836
2021-08-20,1475437506.691052,1510583068.9193077,-35145562.22825575
2021-08-21,1297641094.541025,1191452246.8436508,106188847.6973741
2021-08-22,2490037399.0634384,2549596208.0109076,-59558808.947469234
2021-08-23,4187902311.875884,4308955622.438128,-121053310.56224442
2021-08-24,2069927252.865517,1999808258.7000637,70118994.1654532
2021-08-25,1827155690.0049984,1880171174.081411,-53015484.07641244
2021-08-26,1651600456.5215132,1626924376.3979146,24676080.123598576
2021-08-27,871596977.5946887,885015870.9501159,-13418893.355427265
2021-08-28,942474711.5476856,973007640.6594568,-30532929.111771226
2021-08-29,2009415606.168771,1957246047.0236583,52169559.14511275
2021-08-30,2440738350.4382043,2610801801.7069416,-170063451.26873732
2021-08-31,2455515976.398773,2355447758.447841,100068217.95093203
2021-09-01,2887294559.6101975,2842829640.925744,44464918.68445349
2021-09-02,2803347321.415927,2731880177.0579553,71467144.35797167
2021-09-03,1106329296.7382512,1122785017.6776671,-16455720.939415932
2021-09-04,1099937067.7639003,1234975600.8960037,-135038533.13210344
2021-09-05,2001048222.5339923,1946583503.8634193,54464718.670572996
2021-09-06,4384137744.395007,3820709097.9217143,563428646.4732928
2021-09-07,3515704227.435796,3615271620.081587,-99567392.64579105
2021-09-08,2215092655.9681177,2664957501.777243,-449864845.8091254
2021-09-09,2517529977.448585,2664441876.8706207,-146911899.4220357
2021-09-10,1041478773.5456283,1206265450.9172664,-164786677.37163806
2021-09-11,1274407339.7471821,1365171637.5127451,-90764297.76556301
2021-09-12,2479611811.9658046,2713017202.5812745,-233405390.61546993
2021-09-13,2018361593.6175253,1922881849.3911018,95479744.2264235
2021-09-14,2286824343.538243,2296675699.480175,-9851355.941932201
2021-09-15,2329490275.715287,2216496007.412987,112994268.30229998
2021-09-16,2043988427.7742002,1802749084.7023823,241239343.07181787
2021-09-17,945518389.7582022,1037670420.8113194,-92152031.05311716
2021-09-18,945146685.4961729,930127699.273073,15018986.223099947
2021-09-19,3682562040.3038845,2611174380.882649,1071387659.4212356
2021-09-20,2871620059.7418184,2732536690.4280987,139083369.31371975
2021-09-21,2766537341.1122823,2380856680.3985386,385680660.7137437
2021-09-22,2188355587.5522676,2566180838.7031307,-377825251.1508632
2021-09-23,3625312326.3532853,3059153445.265436,566158881.0878491
2021-09-24,1297469309.0383465,1327431490.4238834,-29962181.38553691
2021-09-25,1741190348.8405364,1774228469.117702,-33038120.27716565
2021-09-26,4349266897.82949,4890431770.0846,-541164872.2551107
2021-09-27,2057644979.6422503,2274452878.388358,-216807898.74610782
2021-09-28,2236586988.5916934,2458972060.8863516,-222385072.29465818
2021-09-29,1981266150.9938567,2656046331.5672035,-674780180.5733469
2021-09-30,1964604709.9085846,2132181666.5755296,-167576956.66694498
2021-10-01,1369994889.5280666,1147684040.4078526,222310849.120214
2021-10-02,1042319861.39311,1257155581.6624677,-214835720.26935768
2021-10-03,2141191349.6835577,2108503926.5108998,32687423.172657967
2021-10-04,2011195603.4549658,2299188451.1567526,-287992847.70178676
2021-10-05,2440711019.039367,2630052751.2381577,-189341732.19879055
2021-10-06,2858268483.8214517,3386777302.7381706,-528508818.91671896
2021-10-07,2402792324.878711,2492142164.452999,-89349839.57428789
2021-10-08,1162590443.3357034,1110285187.8307905,52305255.50491285
2021-10-09,1107537694.6330404,1030256760.820227,77280933.8128134
2021-10-10,2013842798.2675931,1974904048.9129844,38938749.354608774
2021-10-11,2157375790.4955544,2310177070.126822,-152801279.63126755
2021-10-12,2619608887.3652596,2795279258.260042,-175670370.89478254
2021-10-13,2406490839.7027225,2521371321.3162994,-114880481.61357689
2021-10-14,3043717576.586461,3418819612.184364,-375102035.5979028
2021-10-15,1674490279.9385734,1502233329.5720587,172256950.36651468
2021-10-16,851590144.7464876,919744833.3249886,-68154688.57850099
2021-10-17,3626661672.5285244,3180389752.447077,446271920.0814476
2021-10-18,2251503034.460958,2767145602.342129,-515642567.8811712
2021-10-19,2895990047.025646,2917190220.310576,-21200173.284929752
2021-10-20,3487075298.486063,3907430291.2257047,-420354992.73964167
2021-10-21,3201791816.750897,2960222528.4318256,241569288.3190713
2021-10-22,1156746124.0431366,1174468352.4769917,-17722228.433855057
2021-10-23,1189785237.2211459,1163905958.2523074,25879278.968838453
2021-10-24,2681885360.4776254,2781159325.5135317,-99273965.03590631
2021-10-25,2337351827.061043,2320625855.7633986,16725971.297644138
2021-10-26,3570838612.857505,3783921944.5730367,-213083331.71553183
2021-10-27,3612384869.6513267,3348884346.491075,263500523.16025162
2021-10-28,5011027771.652224,5373574535.160587,-362546763.5083637
2021-10-29,1867424073.661297,1800941626.9349573,66482446.72633982
2021-10-30,1954862520.5822108,1957169880.3144083,-2307359.732197523
2021-10-31,3574980624.2728424,3449655765.038679,125324859.23416328
2021-11-01,4229071199.868705,3723755383.7564573,505315816.11224747
2021-11-02,2894377044.015964,2637069886.2663054,257307157.74965858
2021-11-03,3754729038.2323217,4379773150.769597,-625044112.5372753
2021-11-04,2607453461.940733,2773612965.1385574,-166159503.19782448
2021-11-05,1928631948.963835,2019678365.2608492,-91046416.29701424
2021-11-06,1305326105.8308883,1422578858.8907351,-117252753.05984688
2021-11-07,3610576843.1975574,5411936535.662788,-1801359692.465231
2021-11-08,5633463685.924573,5799451413.331129,-165987727.40655613
2021-11-09,3728001398.2858744,4161990659.572569,-433989261.2866945
2021-11-10,2649955860.5610743,2967014097.178246,-317058236.61717176
2021-11-11,3760812437.5952115,3691277486.7578926,69534950.8373189
2021-11-12,1782672691.6267242,1578710661.375698,203962030.25102615
2021-11-13,1284458227.940395,1326936937.7323298,-42478709.79193473
2021-11-14,2557263461.8869247,2752225126.194921,-194961664.30799627
2021-11-15,4271423617.2264395,3984015284.0999627,287408333.12647676
2021-11-16,2998437964.12616,3600833469.479875,-602395505.353715
2021-11-17,3793040141.5419374,4127588917.983983,-334548776.4420457
2021-11-18,3156186990.609586,3804592276.32259,-648405285.7130041
2021-11-19,1639989466.933943,2183518155.0175786,-543528688.0836356
2021-11-20,2235853137.414698,1915832030.0079205,320021107.4067776
2021-11-21,3328957607.9506493,3572675598.5667353,-243717990.616086
2021-11-22,2358689056.48676,2979821404.780495,-621132348.293735
2021-11-23,3078509309.1576533,2759280278.1009283,319229031.056725
2021-11-24,2074491874.0226398,2538265674.015788,-463773799.9931483
2021-11-25,3871517499.6968956,3207282557.931826,664234941.7650695
2021-11-26,1528177920.5372765,1427207131.1661654,100970789.37111115
2021-11-27,1230248429.3517394,1314468619.5477536,-84220190.19601417
2021-11-28,2055816566.2965715,2138991208.5333283,-83174642.2367568
2021-11-29,4408420934.189526,3429442722.536918,978978211.6526074
2021-11-30,3349178305.999084,3002267157.5237103,346911148.47537374
2021-12-01,2691221556.72494,2713476157.523308,-22254600.798367977
2021-12-02,3307638547.7671556,3018674722.495212,288963825.27194357
2021-12-03,5480384936.7328005,4914240814.639692,566144122.0931082
2021-12-04,3054487314.094062,3258837124.585753,-204349810.4916911
2021-12-05,4506892963.254318,5227532665.393442,-720639702.1391239
2021-12-06,3173057503.3868423,3266706354.272359,-93648850.88551664
2021-12-07,2170652061.5733104,2339436816.813535,-168784755.24022484
2021-12-08,4068516254.450238,4731116087.525911,-662599833.0756731
2021-12-09,2883374022.4423747,2620757596.709701,262616425.73267365
2021-12-10,1335206868.081432,1282634840.2951071,52572027.78632498
2021-12-11,1184796771.7888525,1197704800.14526,-12908028.356407642
2021-12-12,2224274701.9073563,2271111834.499508,-46837132.59215164
2021-12-13,2206155665.1876636,2210060102.2790923,-3904437.0914287567
2021-12-14,2446802797.825681,2531526365.36844,-84723567.54275894
2021-12-15,2321513849.0735826,2584658657.572349,-263144808.49876642
2021-12-16,2694902931.1127315,2428726908.4105115,266176022.70221996
2021-12-17,1384201521.6129735,1547007712.2121089,-162806190.5991354
2021-12-18,1774905620.1417384,1198686428.1115775,576219192.0301609
2021-12-19,2365513621.4778266,2662308578.6133204,-296794957.13549376
2021-12-20,2797731898.26494,2705887391.163771,91844507.10116863
2021-12-21,3272081333.381456,2860672949.515248,411408383.8662081
2021-12-22,3942086891.0056276,2757078953.7800717,1185007937.225556
2021-12-23,2422711010.666306,2348628666.833908,74082343.83239794
2021-12-24,1338253529.4832761,1481630186.8759606,-143376657.39268446
2021-12-25,1131034855.2173202,1419960582.9927795,-288925727.7754593
2021-12-26,2015503085.4386866,2155151757.3914227,-139648671.95273614
2021-12-27,2692368687.7043843,2443860587.94187,248508099.7625141
2021-12-28,4075730869.5838113,3888087993.0086417,187642876.57516956
2021-12-29,2634734487.7245684,3100981008.0791554,-466246520.3545871
2021-12-30,2178526931.7479973,2975916256.7034926,-797389324.9554954
2021-12-31,1964481675.601592,2051454284.208598,-86972608.60700583
2022-01-01,885719659.6938404,989247955.5727538,-103528295.8789134
2022-01-02,1725921492.8825328,1860118817.191196,-134197324.30866313
2022-01-03,2022611889.304632,2380720856.374116,-358108967.069484
2022-01-04,2728323733.283232,2596224960.7542677,132098772.52896452
2022-01-05,2686221139.3299656,2488767414.3881154,197453724.9418502
2022-01-06,3418927224.4023566,3054799614.4810295,364127609.9213271
2022-01-07,1251130897.849044,1355734822.0716848,-104603924.22264075
2022-01-08,1595710073.725324,1651750865.4515572,-56040791.726233244
2022-01-09,2180896640.3862505,2151714187.7080936,29182452.678156853
2022-01-10,1896632746.183319,1866177041.5869226,30455704.596396446
2022-01-11,2194985963.1098905,2156459611.2964554,38526351.81343508
2022-01-12,2343163451.5078506,2275727392.1475697,67436059.36028099
2022-01-13,1758044397.8932724,1892859333.9146562,-134814936.02138376
2022-01-14,850101871.6153169,893880018.0485727,-43778146.43325579
2022-01-15,910734015.244166,1067208846.7353853,-156474831.49121928
2022-01-16,1622479794.912016,1573018298.751271,49461496.160744905
2022-01-17,2022434732.226127,2200017268.247219,-177582536.02109218
2022-01-18,1777305230.7239642,2124245811.5590453,-346940580.8350811
2022-01-19,2320462204.188279,2399573404.6561975,-79111200.4679184
2022-01-20,4567090707.249121,4154952424.487464,412138282.76165676
2022-01-21,6312688399.992514,4570432832.322369,1742255567.670145
2022-01-22,2020241473.3423903,2349683881.503437,-329442408.16104674
2022-01-23,4289006080.792033,3949644678.565573,339361402.22646
2022-01-24,3168789891.1026783,2862203086.244498,306586804.8581805
2022-01-25,4073308326.843946,3058208915.8587604,1015099410.9851856
2022-01-26,3420406792.158233,3170671904.033632,249734888.12460136
2022-01-27,5229349423.966346,4672320835.152204,557028588.8141422
2022-01-28,1806730955.6369271,1894190982.2451384,-87460026.60821128
2022-01-29,944206188.1450433,1004646518.8837897,-60440330.738746405
2022-01-30,1992122656.0254147,1779384163.993225,212738492.0321896
2022-01-31,1859012104.573625,1805006444.1740742,54005660.399550915
2022-02-01,2003424402.146037,1537873409.8585725,465550992.2874646
2022-02-02,2488665225.258254,2226159637.874232,262505587.38402224
2022-02-03,1781585166.3912482,2112757936.2022026,-331172769.81095433
2022-02-04,1139231114.8131135,1411215257.743108,-271984142.9299946
2022-02-05,1485776158.6272583,634902694.6150889,850873464.0121694
2022-02-06,2486587329.9424725,2514911574.8904214,-28324244.947948933
2022-02-07,2329282916.325131,2029303262.0955987,299979654.22953224
2022-02-08,2158962452.8690667,1880537665.2801356,278424787.5889311
2022-02-09,2175910584.0568547,2211866083.674096,-35955499.61724138
2022-02-10,2385114205.5820117,2008691732.4919596,376422473.0900521
2022-02-11,879200929.1505991,1084560752.650648,-205359823.500049
2022-02-12,631786843.5205216,565299080.7347538,66487762.78576779
2022-02-13,1715550968.9549258,1950191593.3317711,-234640624.37684536
2022-02-14,1573623221.334077,1671406042.4409332,-97782821.10685635
2022-02-15,1670433645.4190032,1624800711.2168388,45632934.20216441
2022-02-16,2018863265.5581095,1687401867.3368537,331461398.2212558
2022-02-17,2555831829.453674,2077092114.0158696,478739715.4378042
2022-02-18,675511702.6722829,788988209.1346668,-113476506.46238387
2022-02-19,803780441.8733209,760449619.5042907,43330822.36903024
2022-02-20,1828750947.644088,1855132604.0062575,-26381656.362169504
2022-02-21,2156121225.9292827,2196107522.775148,-39986296.84586525
2022-02-22,2004379440.0126402,1724225808.4935715,280153631.5190687
2022-02-23,4039637071.272815,3522278784.7710485,517358286.5017667
2022-02-24,2782966599.1846046,2963890258.9284267,-180923659.7438221
2022-02-25,741898982.3030722,861351169.2866306,-119452186.98355842
2022-02-26,1002347868.155989,1077318853.1540186,-74970984.99802959
2022-02-27,2273996269.1534863,2569285724.2831416,-295289455.12965536
2022-02-28,2898658788.8535953,3102475975.0335093,-203817186.179914
