Date,Bitcoin,Ethereum,Total
2021-12-02,780862.0,407935.0,3685599.0
2021-12-03,622335.0,372444.0,3627295.0
2021-12-04,565030.0,354262.0,3338818.0
2021-12-05,619816.0,639158.0,3167127.0
2021-12-06,693891.0,394730.0,3373325.0
2021-12-07,607163.0,391076.0,3208233.0
2021-12-08,552794.0,441894.0,3441570.0
2021-12-09,744214.0,403538.0,3133483.0
2021-12-10,535561.0,410567.0,3218889.0
2021-12-11,462950.0,385792.0,2627988.0
2021-12-12,404546.0,387187.0,2607710.0
2021-12-13,598374.0,405178.0,2917047.0
2021-12-14,590269.0,398524.0,3218264.0
2021-12-15,671968.0,400595.0,3125894.0
2021-12-16,499353.0,403697.0,3054326.0
2021-12-17,632534.0,410326.0,2901721.0
2021-12-18,521238.0,371166.0,2619086.0
2021-12-19,401860.0,376920.0,2555952.0
2021-12-20,637208.0,392272.0,3051861.0
2021-12-21,617192.0,368792.0,3227851.0
2021-12-22,621027.0,421174.0,2901044.0
2021-12-23,594155.0,398961.0,2768553.0
2021-12-24,615925.0,437936.0,2992455.0
2021-12-25,553062.0,446246.0,2305826.0
2021-12-26,435212.0,396130.0,2437274.0
2021-12-27,613998.0,398428.0,2807923.0
2021-12-28,648208.0,388622.0,2718735.0
2021-12-29,746144.0,373148.0,2750954.0
2021-12-30,580465.0,401348.0,2902621.0
2021-12-31,743809.0,375011.0,2745565.0
2022-01-01,407740.0,389038.0,2419621.0
2022-01-02,440204.0,346117.0,2789716.0
2022-01-03,597995.0,372148.0,3079122.0
2022-01-04,613260.0,385173.0,3090387.0
2022-01-05,645500.0,382492.0,3221929.0
2022-01-06,595036.0,390833.0,3149982.0
2022-01-07,625745.0,383337.0,2914920.0
2022-01-08,502246.0,378028.0,2553643.0
2022-01-09,441725.0,334508.0,2532750.0
2022-01-10,618167.0,341888.0,2840948.0
2022-01-11,614133.0,384376.0,2758620.0
2022-01-12,633468.0,433690.0,2805787.0
2022-01-13,580632.0,425328.0,2776002.0
2022-01-14,633676.0,393989.0,2762101.0
2022-01-15,483029.0,396281.0,2878228.0
2022-01-16,453227.0,384632.0,2838733.0
2022-01-17,632540.0,382184.0,3043180.0
2022-01-18,568250.0,372855.0,3001146.0
2022-01-19,605477.0,391255.0,2756041.0
2022-01-20,589523.0,382691.0,2895923.0
2022-01-21,637589.0,351692.0,2681878.0
2022-01-22,652382.0,372390.0,2537132.0
2022-01-23,455652.0,348868.0,2419805.0
2022-01-24,644179.0,350404.0,2575791.0
2022-01-25,558579.0,357347.0,2786003.0
2022-01-26,543187.0,347415.0,2842732.0
2022-01-27,578187.0,334285.0,2745863.0
2022-01-28,601548.0,355676.0,2592359.0
2022-01-29,507313.0,351482.0,2500825.0
2022-01-30,472910.0,375441.0,2507879.0
2022-01-31,641752.0,382260.0,2582132.0
2022-02-01,698421.0,380100.0,2590214.0
2022-02-02,631077.0,363934.0,2463733.0
2022-02-03,597986.0,353140.0,2418961.0
2022-02-04,511165.0,392020.0,2429495.0
2022-02-05,580355.0,432833.0,2459067.0
2022-02-06,610218.0,409977.0,2459814.0
2022-02-07,571390.0,381064.0,2800294.0
2022-02-08,652701.0,393467.0,2923814.0
2022-02-09,644050.0,402032.0,2828080.0
2022-02-10,653242.0,408319.0,2893096.0
2022-02-11,605628.0,410599.0,2767321.0
2022-02-12,764490.0,401038.0,2454419.0
2022-02-13,490192.0,409309.0,2447581.0
2022-02-14,567650.0,412601.0,2846738.0
2022-02-15,667662.0,399049.0,2926565.0
2022-02-16,573431.0,375880.0,2889174.0
2022-02-17,576189.0,370088.0,2670062.0
2022-02-18,593101.0,336746.0,2614822.0
2022-02-19,561199.0,365462.0,2530897.0
2022-02-20,443402.0,380288.0,2537510.0
2022-02-21,540265.0,346239.0,2591365.0
2022-02-22,571303.0,353343.0,2912822.0
2022-02-23,541050.0,369067.0,2803128.0
2022-02-24,604807.0,383548.0,2642983.0
2022-02-25,591087.0,387574.0,2624291.0
2022-02-26,506437.0,420704.0,2429182.0
2022-02-27,474072.0,392960.0,2401326.0
2022-02-28,609520.0,370102.0,2702832.0
2022-03-01,665431.0,396329.0,2920785.0
2022-03-02,702614.0,417288.0,2817911.0
2022-03-03,649521.0,407265.0,2772962.0
2022-03-04,614224.0,400562.0,2790056.0
2022-03-05,498560.0,379995.0,2686526.0
2022-03-06,480715.0,399753.0,2590045.0
2022-03-07,584169.0,401799.0,2707928.0
2022-03-08,622921.0,461356.0,2548503.0
2022-03-09,579433.0,443130.0,2695754.0
2022-03-10,645058.0,517171.0,2559025.0
2022-03-11,562780.0,404445.0,2431020.0
2022-03-12,493512.0,417107.0,2331507.0
2022-03-13,464439.0,377735.0,2290408.0
2022-03-14,585037.0,383275.0,2577139.0
2022-03-15,589767.0,449255.0,2606553.0
2022-03-16,636435.0,508763.0,2687433.0
2022-03-17,643515.0,390340.0,2653397.0
2022-03-18,609944.0,512405.0,2552338.0
2022-03-19,544950.0,417429.0,2510950.0
2022-03-20,465579.0,404042.0,2456821.0
2022-03-21,593756.0,439183.0,2561142.0
2022-03-22,558149.0,475032.0,2663762.0
2022-03-23,613356.0,421171.0,2685352.0
2022-03-24,587098.0,402108.0,2849006.0
2022-03-25,692196.0,393280.0,2655595.0
2022-03-26,495174.0,409809.0,2752371.0
2022-03-27,487726.0,399342.0,2475148.0
2022-03-28,678495.0,409119.0,2791173.0
2022-03-29,597147.0,404383.0,2744952.0
2022-03-30,585308.0,390035.0,2750007.0
2022-03-31,581964.0,392349.0,2722312.0
2022-04-01,655946.0,372565.0,2779314.0
2022-04-02,589777.0,347212.0,2869781.0
2022-04-03,493848.0,335668.0,2645190.0
2022-04-04,618212.0,330193.0,2833228.0
2022-04-05,577205.0,346548.0,2764393.0
2022-04-06,581823.0,356033.0,2717164.0
2022-04-07,599419.0,348898.0,2619941.0
2022-04-08,559100.0,341327.0,2584959.0
2022-04-09,489414.0,366952.0,2392801.0
2022-04-10,458129.0,375202.0,2409487.0
2022-04-11,623148.0,357831.0,2682737.0
2022-04-12,639133.0,345723.0,2662955.0
2022-04-13,601158.0,327438.0,2655580.0
2022-04-14,573466.0,373881.0,2587028.0
2022-04-15,538319.0,363661.0,2755648.0
2022-04-16,470989.0,363980.0,2498196.0
2022-04-17,449959.0,353496.0,2436112.0
2022-04-18,607074.0,361714.0,2741259.0
2022-04-19,584844.0,461622.0,2978881.0
2022-04-20,616587.0,468930.0,3243854.0
2022-04-21,626813.0,354793.0,3185593.0
2022-04-22,586226.0,381020.0,2883766.0
2022-04-23,538666.0,358837.0,2833614.0
2022-04-24,509892.0,377916.0,2770243.0
2022-04-25,659031.0,372166.0,3117949.0
2022-04-26,602182.0,373745.0,3088746.0
2022-04-27,617090.0,386551.0,3050421.0
2022-04-28,634475.0,384884.0,2844763.0
2022-04-29,667702.0,373172.0,2997879.0
2022-04-30,598982.0,393070.0,2954611.0
2022-05-01,491049.0,337577.0,2659058.0
2022-05-02,608723.0,324322.0,2779259.0
2022-05-03,579049.0,320952.0,2698024.0
2022-05-04,498281.0,362337.0,3005481.0
2022-05-05,713514.0,402499.0,3177267.0
2022-05-06,698045.0,366294.0,3059814.0
2022-05-07,490498.0,358183.0,2782077.0
2022-05-08,512881.0,381063.0,2633278.0
2022-05-09,652995.0,381269.0,2910098.0
2022-05-10,595610.0,390368.0,2870677.0
2022-05-11,590438.0,334283.0,3130434.0
2022-05-12,595440.0,459105.0,3059607.0
2022-05-13,599410.0,486170.0,2975320.0
2022-05-14,688565.0,378977.0,3005232.0
2022-05-15,702338.0,369835.0,2719220.0
2022-05-16,769702.0,386044.0,3009732.0
2022-05-17,699965.0,375065.0,2920388.0
2022-05-18,576756.0,430868.0,2839750.0
2022-05-19,557201.0,364452.0,2800235.0
2022-05-20,618004.0,355601.0,2741284.0
2022-05-21,485695.0,372915.0,2722930.0
2022-05-22,470715.0,355743.0,2664968.0
2022-05-23,622007.0,351174.0,3270159.0
2022-05-24,508212.0,368846.0,2946325.0
2022-05-25,688691.0,341172.0,3007411.0
2022-05-26,577492.0,308630.0,3009594.0
2022-05-27,591137.0,327166.0,2906491.0
2022-05-28,497491.0,369918.0,2641203.0
2022-05-29,476720.0,356747.0,2824339.0
2022-05-30,622660.0,308159.0,3213729.0
2022-05-31,663363.0,371247.0,3085537.0
2022-06-01,603783.0,331802.0,3146324.0
2022-06-02,606347.0,301521.0,2882841.0
2022-06-03,610508.0,304806.0,2679208.0
2022-06-04,488243.0,297796.0,2659713.0
2022-06-05,467676.0,292814.0,2671949.0
2022-06-06,634206.0,321049.0,3058283.0
2022-06-07,638562.0,308076.0,3032543.0
2022-06-08,581728.0,289253.0,3173651.0
2022-06-09,602315.0,313096.0,3108478.0
2022-06-10,570169.0,342172.0,3233998.0
2022-06-11,550314.0,332840.0,3000155.0
2022-06-12,476434.0,308680.0,2913713.0
2022-06-13,568023.0,309211.0,3388140.0
2022-06-14,708773.0,311154.0,3459286.0
2022-06-15,710235.0,313687.0,3224111.0
2022-06-16,568757.0,350103.0,3007853.0
2022-06-17,531751.0,368191.0,3019389.0
2022-06-18,606476.0,321103.0,3141756.0
2022-06-19,471104.0,326871.0,3214512.0
2022-06-20,519126.0,328158.0,3552468.0
2022-06-21,603999.0,325260.0,3488563.0
2022-06-22,571283.0,314906.0,3543934.0
2022-06-23,559011.0,311737.0,3547358.0
2022-06-24,560660.0,333055.0,3645441.0
2022-06-25,462903.0,287196.0,3503801.0
2022-06-26,419032.0,273250.0,3407195.0
2022-06-27,656999.0,324777.0,3296575.0
2022-06-28,589735.0,302895.0,3423048.0
2022-06-29,607375.0,301188.0,3223987.0
2022-06-30,632639.0,308373.0,3374669.0
2022-07-01,575253.0,363557.0,3362664.0
2022-07-02,539383.0,386864.0,2970093.0
2022-07-03,453546.0,357099.0,2841040.0
2022-07-04,546961.0,351970.0,2938894.0
2022-07-05,529745.0,355005.0,3164769.0
2022-07-06,613213.0,358403.0,3136187.0
2022-07-07,684492.0,376010.0,2972407.0
2022-07-08,619337.0,360985.0,2995016.0
2022-07-09,503440.0,369269.0,2762014.0
2022-07-10,453586.0,369132.0,2694108.0
2022-07-11,517379.0,343315.0,3181956.0
2022-07-12,636229.0,350840.0,3254649.0
2022-07-13,451217.0,383340.0,3095273.0
2022-07-14,631042.0,402674.0,3058552.0
2022-07-15,631279.0,433317.0,3103704.0
2022-07-16,509350.0,478280.0,2814043.0
2022-07-17,471667.0,442054.0,2743980.0
2022-07-18,554157.0,389746.0,3038831.0
2022-07-19,679387.0,372987.0,2993164.0
2022-07-20,575143.0,385997.0,3241480.0
2022-07-21,638979.0,399528.0,2981574.0
2022-07-22,524654.0,421068.0,2862400.0
2022-07-23,496480.0,383557.0,2794344.0
2022-07-24,462898.0,379100.0,2771253.0
2022-07-25,598709.0,496276.0,2879329.0
2022-07-26,656179.0,947791.0,2875668.0
2022-07-27,569488.0,407894.0,2910134.0
2022-07-28,685062.0,386717.0,2896126.0
2022-07-29,621093.0,416311.0,2876259.0
2022-07-30,504561.0,423053.0,2759054.0
2022-07-31,495725.0,420051.0,2829699.0
2022-08-01,609272.0,557171.0,2877040.0
2022-08-02,615382.0,424853.0,2863324.0
2022-08-03,636882.0,445718.0,3247551.0
2022-08-04,604095.0,722901.0,3028230.0
2022-08-05,588244.0,438502.0,3041193.0
2022-08-06,577170.0,439390.0,2866639.0
2022-08-07,459222.0,441159.0,2680268.0
2022-08-08,586744.0,397963.0,2866778.0
2022-08-09,615977.0,374237.0,2834686.0
2022-08-10,711286.0,382477.0,3074769.0
2022-08-11,658089.0,353415.0,2865878.0
2022-08-12,634366.0,384968.0,2826058.0
2022-08-13,524259.0,384100.0,2847308.0
2022-08-14,551782.0,370400.0,2622801.0
2022-08-15,605510.0,357538.0,2746608.0
2022-08-16,688975.0,382850.0,2830063.0
2022-08-17,569041.0,392990.0,2917314.0
2022-08-18,685634.0,405711.0,2783375.0
2022-08-19,648617.0,360925.0,2649891.0
2022-08-20,540817.0,355499.0,2500657.0
2022-08-21,490847.0,378171.0,2439094.0
2022-08-22,581738.0,351926.0,2890160.0
2022-08-23,642402.0,351334.0,2752497.0
2022-08-24,612666.0,355336.0,2643465.0
2022-08-25,609895.0,368173.0,2742165.0
2022-08-26,616370.0,348801.0,2737366.0
2022-08-27,553177.0,360171.0,2553694.0
2022-08-28,502614.0,347188.0,2416943.0
2022-08-29,639745.0,341682.0,2723371.0
2022-08-30,640236.0,327062.0,2829733.0
2022-08-31,610248.0,328428.0,2854159.0
2022-09-01,615848.0,352138.0,2849219.0
2022-09-02,604543.0,372319.0,2835252.0
2022-09-03,619173.0,395277.0,2742652.0
2022-09-04,513874.0,459993.0,2483514.0
2022-09-05,646363.0,394155.0,2696118.0
2022-09-06,615559.0,365542.0,3072391.0
2022-09-07,653911.0,344119.0,3235184.0
2022-09-08,617164.0,369037.0,3031958.0
2022-09-09,687778.0,385175.0,3016750.0
2022-09-10,578136.0,358597.0,2545448.0
2022-09-11,579287.0,358623.0,2410503.0
2022-09-12,684815.0,345522.0,2713456.0
2022-09-13,607927.0,372797.0,2637828.0
2022-09-14,652840.0,391038.0,2350185.0
2022-09-15,626993.0,432810.0,2533925.0
2022-09-16,554116.0,445765.0,2645710.0
2022-09-17,618902.0,566649.0,2248940.0
2022-09-18,509250.0,398239.0,2510111.0
2022-09-19,585747.0,374691.0,2890194.0
2022-09-20,670815.0,379633.0,2879592.0
2022-09-21,610865.0,364886.0,2937837.0
2022-09-22,549609.0,380759.0,2872685.0
2022-09-23,655150.0,394181.0,2934261.0
2022-09-24,526460.0,429727.0,2912161.0
2022-09-25,505791.0,390915.0,2870565.0
2022-09-26,640038.0,396632.0,3364311.0
2022-09-27,651953.0,455627.0,4117367.0
2022-09-28,574701.0,358438.0,3534415.0
2022-09-29,580080.0,387877.0,2978355.0
2022-09-30,663368.0,377786.0,3079186.0
2022-10-01,587458.0,366756.0,2693105.0
2022-10-02,563485.0,361755.0,2826324.0
2022-10-03,688838.0,345745.0,2778134.0
2022-10-04,641869.0,358991.0,2784921.0
2022-10-05,584996.0,381117.0,2969103.0
2022-10-06,620039.0,424049.0,2913102.0
2022-10-07,627574.0,409176.0,2731473.0
2022-10-08,519545.0,452040.0,2877181.0
2022-10-09,496163.0,476687.0,2792547.0
2022-10-10,626628.0,463904.0,3093403.0
2022-10-11,608739.0,444251.0,3725640.0
2022-10-12,574941.0,413331.0,4265881.0
2022-10-13,633437.0,377235.0,4261441.0
2022-10-14,642409.0,361004.0,3714600.0
2022-10-15,555917.0,393828.0,3324411.0
2022-10-16,484807.0,352169.0,3272922.0
2022-10-17,589305.0,337196.0,3491029.0
2022-10-18,555391.0,319952.0,3572153.0
2022-10-19,629003.0,332237.0,4227988.0
2022-10-20,595995.0,371725.0,3783966.0
2022-10-21,608414.0,368917.0,3468965.0
2022-10-22,532338.0,324115.0,3285026.0
2022-10-23,511158.0,345006.0,3150460.0
2022-10-24,621025.0,351686.0,3408151.0
2022-10-25,499649.0,340770.0,3466439.0
2022-10-26,742966.0,369826.0,3255916.0
2022-10-27,595770.0,384044.0,3380798.0
2022-10-28,622260.0,335931.0,3427029.0
2022-10-29,560275.0,337849.0,3267341.0
2022-10-30,548433.0,332618.0,3363233.0
2022-10-31,673400.0,348332.0,3691688.0
2022-11-01,662088.0,360510.0,3601418.0
2022-11-02,548241.0,323089.0,3476006.0
2022-11-03,674893.0,354309.0,3480651.0
2022-11-04,593641.0,318315.0,3506614.0
2022-11-05,627864.0,328111.0,3166499.0
2022-11-06,546465.0,302841.0,2952553.0
2022-11-07,598808.0,356532.0,3122137.0
2022-11-08,720804.0,334045.0,3306058.0
2022-11-09,674592.0,359330.0,3612931.0
2022-11-10,666158.0,340912.0,3565917.0
2022-11-11,602692.0,337914.0,3286922.0
2022-11-12,577634.0,330510.0,2967371.0
2022-11-13,543522.0,309284.0,2985430.0
2022-11-14,547774.0,345744.0,3276346.0
2022-11-15,592364.0,364805.0,3383724.0
2022-11-16,558561.0,359439.0,3548219.0
2022-11-17,503972.0,383074.0,3447813.0
2022-11-18,586667.0,350916.0,3144744.0
2022-11-19,777008.0,320207.0,3205527.0
2022-11-20,725055.0,293376.0,3103541.0
2022-11-21,656201.0,300004.0,3145147.0
2022-11-22,607405.0,305938.0,3304747.0
2022-11-23,694761.0,333170.0,3358257.0
2022-11-24,656169.0,364791.0,3394675.0
2022-11-25,638029.0,388427.0,3247033.0
2022-11-26,580175.0,361335.0,3089879.0
2022-11-27,574418.0,330104.0,3368301.0
2022-11-28,634054.0,426126.0,3779253.0
2022-11-29,657088.0,380563.0,3718826.0
2022-11-30,607068.0,333788.0,3689809.0
2022-12-01,687680.0,313645.0,3923110.0
2022-12-02,610252.0,378006.0,3748591.0
2022-12-03,606062.0,363951.0,3401026.0
2022-12-04,570047.0,395511.0,3205463.0
2022-12-05,665909.0,349133.0,3591082.0
2022-12-06,626961.0,349853.0,3377089.0
2022-12-07,634287.0,309350.0,3250185.0
2022-12-08,607403.0,310834.0,3716591.0
2022-12-09,627654.0,1360420.0,3577001.0
2022-12-10,639643.0,505270.0,5300938.0
2022-12-11,498822.0,458853.0,3317825.0
2022-12-12,612285.0,490469.0,3771468.0
2022-12-13,652643.0,357358.0,3347380.0
2022-12-14,615323.0,365232.0,3707289.0
2022-12-15,606502.0,369406.0,3154122.0
2022-12-16,523257.0,403343.0,2856839.0
2022-12-17,652934.0,344953.0,2680214.0
2022-12-18,533920.0,280685.0,2618813.0
2022-12-19,670739.0,328143.0,2885153.0
2022-12-20,643855.0,316072.0,2962779.0
2022-12-21,635483.0,370155.0,2820351.0
2022-12-22,606326.0,336338.0,2869987.0
2022-12-23,561040.0,347292.0,2837449.0
2022-12-24,451241.0,318674.0,2774461.0
2022-12-25,504229.0,307284.0,2787751.0
2022-12-26,521211.0,320248.0,2939357.0
2022-12-27,563922.0,336386.0,2759909.0
2022-12-28,615192.0,313350.0,2955325.0
2022-12-29,635077.0,301762.0,2951141.0
2022-12-30,753011.0,316735.0,2912093.0
2022-12-31,554194.0,282198.0,2899233.0
2023-01-01,468682.0,233072.0,2583322.0
2023-01-02,577316.0,278804.0,2741518.0
2023-01-03,682611.0,290569.0,2883085.0
2023-01-04,619620.0,338561.0,2872492.0
2023-01-05,622949.0,460279.0,3140237.0
2023-01-06,631995.0,326379.0,3164481.0
2023-01-07,515464.0,330635.0,2879469.0
2023-01-08,490034.0,589450.0,2971824.0
2023-01-09,654138.0,377170.0,3263331.0
2023-01-10,836225.0,348209.0,3013518.0
2023-01-11,618234.0,356277.0,2977534.0
2023-01-12,714498.0,362853.0,3009753.0
2023-01-13,735266.0,345913.0,3000289.0
2023-01-14,654830.0,375321.0,2773793.0
2023-01-15,499237.0,323792.0,2579119.0
2023-01-16,657407.0,350500.0,3185453.0
2023-01-17,693099.0,340640.0,2969633.0
2023-01-18,637357.0,402715.0,2910854.0
2023-01-19,613563.0,325876.0,3027691.0
2023-01-20,575783.0,335870.0,3113719.0
2023-01-21,569561.0,333867.0,3053304.0
2023-01-22,571641.0,291506.0,2897247.0
2023-01-23,633826.0,302687.0,3058526.0
2023-01-24,609065.0,320085.0,3133095.0
2023-01-25,623843.0,323494.0,3151088.0
2023-01-26,591232.0,342267.0,3183657.0
2023-01-27,605935.0,370187.0,3176713.0
2023-01-28,561419.0,315637.0,3039016.0
2023-01-29,535312.0,321387.0,3168636.0
2023-01-30,643097.0,361657.0,2993410.0
2023-01-31,598191.0,367687.0,3076138.0
2023-02-01,711422.0,349532.0,3052980.0
2023-02-02,661546.0,358895.0,3061483.0
2023-02-03,621471.0,335721.0,2888751.0
2023-02-04,635814.0,345635.0,2834625.0
2023-02-05,512275.0,356434.0,2697360.0
2023-02-06,578826.0,336969.0,2719870.0
2023-02-07,565005.0,353551.0,3037052.0
2023-02-08,584129.0,352436.0,3013103.0
2023-02-09,672826.0,331481.0,2883382.0
2023-02-10,519896.0,344018.0,2723404.0
2023-02-11,521548.0,315162.0,2506731.0
2023-02-12,532515.0,308212.0,2489655.0
2023-02-13,613401.0,349360.0,2795712.0
2023-02-14,543049.0,383192.0,2744583.0
2023-02-15,621571.0,371720.0,2851214.0
2023-02-16,753884.0,362526.0,2753747.0
2023-02-17,718137.0,342640.0,2786569.0
2023-02-18,736779.0,322805.0,2667597.0
2023-02-19,644636.0,310981.0,2626536.0
2023-02-20,604906.0,336826.0,2783235.0
2023-02-21,720145.0,359987.0,2887175.0
2023-02-22,593556.0,352964.0,2954928.0
2023-02-23,773434.0,397577.0,3083716.0
2023-02-24,607582.0,411579.0,3096071.0
2023-02-25,477129.0,377884.0,2948140.0
2023-02-26,606518.0,376614.0,2920313.0
2023-02-27,636870.0,372876.0,3320792.0
2023-02-28,601899.0,343987.0,3491470.0
2023-03-01,681504.0,354634.0,3697624.0
2023-03-02,560785.0,379528.0,3799460.0
2023-03-03,686021.0,365520.0,3351474.0
2023-03-04,561704.0,314814.0,3050100.0
2023-03-05,692084.0,301696.0,3031546.0
2023-03-06,578176.0,331683.0,3151555.0
2023-03-07,696951.0,327713.0,3104541.0
2023-03-08,559324.0,325743.0,3091701.0
2023-03-09,549949.0,346287.0,3266887.0
2023-03-10,585337.0,341542.0,3305873.0
2023-03-11,609467.0,306713.0,3134810.0
2023-03-12,587100.0,329496.0,2961280.0
2023-03-13,627397.0,460785.0,3281441.0
2023-03-14,650241.0,385030.0,3226774.0
2023-03-15,621477.0,379407.0,3229722.0
2023-03-16,530308.0,345025.0,3345635.0
2023-03-17,669030.0,371384.0,3331135.0
2023-03-18,614310.0,356998.0,3095936.0
2023-03-19,520794.0,330822.0,3013706.0
2023-03-20,660813.0,395173.0,3359655.0
2023-03-21,632244.0,379370.0,3318088.0
2023-03-22,569923.0,372009.0,3725733.0
2023-03-23,548518.0,376969.0,3567462.0
2023-03-24,504593.0,366002.0,3653102.0
2023-03-25,562489.0,355438.0,3266353.0
2023-03-26,520456.0,332961.0,3099189.0
2023-03-27,694743.0,357692.0,3367900.0
2023-03-28,625762.0,411793.0,3830853.0
2023-03-29,622881.0,427691.0,3821192.0
2023-03-30,659268.0,435522.0,3480710.0
2023-03-31,648880.0,406662.0,3526471.0
2023-04-01,668805.0,358652.0,3282759.0
2023-04-02,694023.0,334235.0,3118019.0
2023-04-03,617644.0,348764.0,3480480.0
2023-04-04,721144.0,365923.0,3468871.0
2023-04-05,576830.0,394427.0,3439235.0
2023-04-06,636291.0,351518.0,3576468.0
2023-04-07,589936.0,378244.0,3435251.0
2023-04-08,535324.0,319521.0,3205008.0
2023-04-09,649210.0,312274.0,3139292.0
2023-04-10,623752.0,371313.0,3408090.0
2023-04-11,800969.0,392674.0,4249660.0
2023-04-12,718731.0,367529.0,4336558.0
2023-04-13,684535.0,435209.0,3448693.0
2023-04-14,665432.0,455640.0,3378838.0
2023-04-15,745372.0,449021.0,3185153.0
2023-04-16,555758.0,304311.0,3043043.0
2023-04-17,670039.0,306759.0,3425138.0
2023-04-18,832644.0,306111.0,3439867.0
2023-04-19,658408.0,287177.0,3488754.0
2023-04-20,611415.0,305694.0,3282871.0
2023-04-21,675860.0,325598.0,3295010.0
2023-04-22,611542.0,261802.0,3050200.0
2023-04-23,551513.0,245259.0,3005864.0
2023-04-24,673918.0,282137.0,3358081.0
2023-04-25,572863.0,314627.0,3604232.0
2023-04-26,527011.0,306284.0,3526306.0
2023-04-27,534703.0,305600.0,3751840.0
2023-04-28,580036.0,317070.0,3687737.0
2023-04-29,475629.0,287820.0,3368626.0
2023-04-30,452661.0,288337.0,3393103.0
2023-05-01,576061.0,295018.0,3578242.0
2023-05-02,462047.0,305453.0,3696338.0
2023-05-03,578918.0,334939.0,3835183.0
2023-05-04,543110.0,314659.0,3849102.0
2023-05-05,442646.0,344592.0,3860793.0
2023-05-06,418056.0,296282.0,3668952.0
2023-05-07,290815.0,283900.0,3483723.0
2023-05-08,369431.0,322357.0,4301886.0
2023-05-09,439250.0,327419.0,3776670.0
2023-05-10,535557.0,305781.0,3839465.0
2023-05-11,498347.0,296958.0,4196032.0
2023-05-12,465960.0,329564.0,3878825.0
2023-05-13,406435.0,336341.0,3781542.0
2023-05-14,541374.0,341598.0,3645347.0
2023-05-15,500545.0,343210.0,3975008.0
2023-05-16,490260.0,324709.0,3947008.0
2023-05-17,511585.0,324019.0,4649693.0
2023-05-18,493030.0,309937.0,4154381.0
2023-05-19,539027.0,335656.0,4079541.0
2023-05-20,449687.0,395597.0,3719763.0
2023-05-21,500707.0,354972.0,3688572.0
2023-05-22,519416.0,327398.0,3885133.0
2023-05-23,540428.0,332835.0,3699779.0
2023-05-24,547421.0,330079.0,3691367.0
2023-05-25,579433.0,335996.0,3594548.0
2023-05-26,610800.0,341770.0,3624405.0
2023-05-27,586708.0,340630.0,3414032.0
2023-05-28,604276.0,299866.0,3269665.0
2023-05-29,587616.0,337773.0,3264531.0
2023-05-30,626384.0,382824.0,3602349.0
2023-05-31,599632.0,368916.0,4118722.0
2023-06-01,575396.0,321665.0,4260946.0
2023-06-02,637482.0,391195.0,4065344.0
2023-06-03,551457.0,352048.0,3891561.0
2023-06-04,614730.0,324060.0,3756111.0
2023-06-05,555001.0,408967.0,4289304.0
2023-06-06,591322.0,362974.0,4316279.0
2023-06-07,614524.0,365222.0,4231186.0
2023-06-08,624806.0,320319.0,4359719.0
2023-06-09,681640.0,338600.0,4301310.0
2023-06-10,603397.0,430630.0,4409303.0
2023-06-11,604896.0,476191.0,4360986.0
2023-06-12,668802.0,336912.0,4941494.0
2023-06-13,620910.0,328380.0,5330434.0
2023-06-14,523450.0,364713.0,5781767.0
2023-06-15,590322.0,415920.0,4975461.0
2023-06-16,598033.0,406589.0,5258543.0
2023-06-17,557434.0,366144.0,4643678.0
2023-06-18,629202.0,359993.0,4933190.0
2023-06-19,624690.0,372186.0,4990611.0
2023-06-20,635436.0,325738.0,4524378.0
2023-06-21,577738.0,367385.0,4484630.0
2023-06-22,689531.0,341769.0,4392813.0
2023-06-23,611122.0,368529.0,4777602.0
2023-06-24,721381.0,313226.0,4660265.0
2023-06-25,681008.0,294818.0,3516324.0
2023-06-26,707840.0,326487.0,3861883.0
2023-06-27,641312.0,332671.0,4045232.0
2023-06-28,515251.0,347955.0,4205815.0
2023-06-29,656299.0,307731.0,5211734.0
2023-06-30,715008.0,376488.0,4394575.0
2023-07-01,630876.0,323757.0,3874691.0
2023-07-02,755245.0,284695.0,3771075.0
2023-07-03,634183.0,328398.0,4100909.0
2023-07-04,659095.0,293360.0,4172791.0
2023-07-05,651495.0,228499.0,4012183.0
2023-07-06,638134.0,257703.0,3803440.0
2023-07-07,710226.0,288295.0,3917569.0
2023-07-08,716851.0,292920.0,3875339.0
2023-07-09,709889.0,286272.0,3997535.0
2023-07-10,618501.0,348680.0,4150881.0
2023-07-11,627832.0,361149.0,4579319.0
2023-07-12,637348.0,314988.0,4370030.0
2023-07-13,545838.0,335071.0,4288239.0
2023-07-14,653459.0,375789.0,4505922.0
2023-07-15,621766.0,308174.0,3529066.0
2023-07-16,641605.0,278183.0,3363126.0
2023-07-17,631460.0,288898.0,3342911.0
2023-07-18,692991.0,375894.0,3388751.0
2023-07-19,643347.0,343273.0,4392870.0
2023-07-20,575676.0,303208.0,3445986.0
2023-07-21,528381.0,329025.0,3718943.0
2023-07-22,645906.0,302060.0,3285644.0
2023-07-23,623229.0,296007.0,3029050.0
2023-07-24,640080.0,299407.0,3440723.0
2023-07-25,630733.0,279890.0,3601926.0
2023-07-26,706889.0,302793.0,3516820.0
2023-07-27,617124.0,294270.0,3443039.0
2023-07-28,631795.0,305565.0,3458779.0
2023-07-29,580852.0,300554.0,3346861.0
2023-07-30,725865.0,313960.0,3440040.0
2023-07-31,605627.0,365390.0,3906969.0
