"Date","BTC Market Cap","ETH Market Cap","Top 10 (Without BTC & ETH)","Others"
"2023-01-23","441737846312.2927","196060625039.68817","223413330016.42853","199645538449.2406"
"2023-01-24","436226539453.34076","187574984436.86426","220365710769.79048","196124388018.0045"
"2023-01-25","444979216927.1995","194387398317.20905","222785895028.31455","201137589811.8869"
"2023-01-26","443553738716.7501","193124111773.48645","223271572916.68485","203019612232.3586"
"2023-01-27","444793022388.0377","192591804408.8918","224886150221.6142","206092638390.2763"
"2023-01-28","444019091592.87634","189689710301.72916","223916769263.09300","206764480278.3115"
"2023-01-29","457825934728.46155","198368236694.43845","227126393417.86770","213384813494.5923"
"2023-01-30","440196452463.62726","188854270324.6171","223028117413.44584","201852861881.0098"
"2023-01-31","446032371481.4166","191167566653.54315","226211597626.16065","204522806601.2596"
"2023-02-01","457071553029.9296","197754075991.35333","227395693594.49987","212638749022.1872"
"2023-02-02","452181298301.3316","197714864626.57416","227679603874.50904","213873035764.5052"
"2023-02-03","451853113038.48987","200552109593.20135","230169664786.60958","219528337949.3792"
"2023-02-04","449831328924.9277","200853004508.8227","230566593011.5814","220439928653.1582"
"2023-02-05","442195958652.5554","196390006272.68124","228231338810.90386","215262776840.8195"
"2023-02-06","438735485673.1544","194516071942.02194","226403960780.25296","214930723529.5507"
"2023-02-07","448322445410.1121","201423686353.23056","229702973468.86534","229084075036.712"
"2023-02-08","442643386907.78326","198885826633.57224","236174379904.15390","223441237987.0706"
"2023-02-09","420293878779.3825","186264552067.4092","228635375560.9169","204349958805.9814"
"2023-02-10","417259576368.6936","182455774281.94098","228434359729.03342","203575390882.602"
"2023-02-11","421677931354.9093","185421385232.99548","229873772069.89682","207224790864.7084"
"2023-02-12","420350343653.425","182636744425.42432","229471764138.47598","206035622759.3747"
"2023-02-13","420412377923.90454","181606140761.29956","225812260361.39550","204378055987.5704"
"2023-02-14","428374672400.89374","187532846921.69577","227979236698.73759","211093922205.0329"
"2023-02-15","469912948341.627","202114078510.92627","235378024168.40543","227738641109.2513"
"2023-02-16","455357402330.2937","197735483802.16397","246152794571.53073","204893574280.1116"
"2023-02-17","474224639879.91516","204231643907.9944","237218562219.16254","230430641545.4679"
"2023-02-18","475501079239.07715","203934708375.20395","236188837958.78630","230933409535.8726"
"2023-02-19","468897823957.85266","202645768431.61642","234622151768.23502","231069249327.1659"
"2023-02-20","479089609644.3731","205156671750.0781","235943135164.3178","239424653319.191"
"2023-02-21","471591578814.04364","199852423445.5451","232912006508.93426","234210754778.087"
"2023-02-22","466896226212.64124","198071343942.377","233743361820.01566","232019672098.4861"
"2023-02-23","462179634533.58105","198937161063.6406","231936405063.72485","229657227636.5635"
"2023-02-24","447570365472.98","193739918961.43234","227965126007.92846","220167239958.8592"
"2023-02-25","447560644337.2164","192312039869.36734","228126491875.21386","216288036260.1424"
"2023-02-26","454671359820.1054","197781480583.2703","230357412763.5590","221111314165.8053"
"2023-02-27","453787883561.4899","196882065959.58173","228924811585.49517","220316882131.5532"
"2023-02-28","446565233054.68384","193306145961.05856","227319567750.81570","215996260331.5319"
"2023-03-01","456621371845.60754","200779050674.35056","228747883238.47760","223339386219.6643"
"2023-03-02","452896778855.25586","198458432436.57455","227023112226.06019","217259093598.1894"
"2023-03-03","431455206439.9847","189016081237.6001","224516258484.8462","207240766075.889"
"2023-03-04","431653993699.1686","188832393393.66376","223768757840.66754","199403609134.1901"
"2023-03-05","433144209556.92975","188532477153.65726","224166743339.26399","199237688954.179"
"2023-03-06","432723770780.2748","188695274119.96838","223738422505.61342","200385536830.5534"
"2023-03-07","428712277700.77435","188170269468.4467","223478874883.25805","199290715616.1809"
"2023-03-08","419035900134.8642","184631302509.91348","221407068920.90042","190716950675.0119"
"2023-03-09","393092215599.5695","173225715669.70007","217196789822.96903","182717211945.0914"
"2023-03-10","390991060644.1977","172632994561.4613","216529141037.5818","177538587079.3192"
"2023-03-11","398459076771.6022","178489370415.05527","215576547510.59843","176914154387.4341"
"2023-03-12","426923958556.75934","190838056615.23352","218563318705.63764","188737510948.2595"
"2023-03-13","466421157287.2217","202123341855.73105","223230674709.00355","199890696114.0337"
"2023-03-14","477966130360.5329","205206686390.09253","223798298593.01397","205458814287.5206"
"2023-03-15","470601291001.35406","199325987224.03687","220235699636.22917","193386117527.0599"
"2023-03-16","483876795770.51605","202001610852.16705","224275875090.58770","194155063680.5192"
"2023-03-17","530350501451.08856","215948467752.32996","229411050343.24178","209622053704.4897"
"2023-03-18","523635115959.5782","213076060202.69122","227500583614.60278","204001355740.7678"
"2023-03-19","544206696988.0439","215968990997.94846","230160562163.84304","208018097421.6946"
"2023-03-20","537090152081.8471","209242560725.43478","226071762862.74112","200512622576.307"
"2023-03-21","544619298336.12726","217750742795.65475","234012247012.46889","204860580415.4191"
"2023-03-22","528060303487.9329","209447455445.43695","227759002304.77355","197346895081.9566"
"2023-03-23","547840867685.72015","218905097789.05215","232147522337.18440","203220220497.5333"
"2023-03-24","531516295639.31805","211117797570.10846","228636921450.42549","197328477860.958"
"2023-03-25","531388441194.1298","210036808076.41296","229026600570.63444","193986832703.1028"
"2023-03-26","540965705253.0137","213854174181.3744","230985492277.1098","196946725469.8621"
"2023-03-27","524525679180.7807","206578901748.57657","228165886072.87283","191760696417.9899"
"2023-03-28","527002795195.98883","213551669685.1086","232075078638.68357","194219571131.749"
"2023-03-29","547623369399.5295","215805646719.33258","234816404902.22302","201390820841.8549"
"2023-03-30","543952764893.66754","216696496781.87234","235359005141.54742","199616986853.6127"
"2023-03-31","550320636462.0652","219374968743.91306","235857975187.25164","202036076877.7001"
"2023-04-01","550208428147.3895","219329174315.6843","234155735050.8157","202004140414.2305"
"2023-04-02","545390717856.1865","216384706525.59177","233526086087.40913","199382796534.5926"
"2023-04-03","536230910895.8662","217626089323.97336","233532810661.97644","199961536556.924"
"2023-04-04","545725678501.0518","225781048020.13263","236048388061.06387","203399434261.2417"
"2023-04-05","543665129652.32965","229468475207.56625","235800886915.31420","205021382356.5699"
"2023-04-06","540715003983.74146","224912716217.41437","233634688934.19777","201430551498.2264"
"2023-04-07","538922677899.573","224247740018.29764","233757901387.23286","199104263653.9065"
"2023-04-08","539637825260.0043","222379971962.06348","233385877070.94502","197758887428.0672"
"2023-04-09","546973678385.0226","223514658554.38928","234123576780.21022","199796488944.8479"
"2023-04-10","572366839486.054","229732214505.6916","236643916701.3759","205587193520.8985"
"2023-04-11","583669537927.2084","227409031135.58655","237139613536.24115","203588502704.5239"
"2023-04-12","575869028657.3282","230119263835.41522","235564114895.78628","204796138394.3203"
"2023-04-13","588283126646.879","242518419108.31128","240233428964.31372","207483680830.616"
"2023-04-14","591129557613.4193","253687834061.95386","243125925428.70494","218280780047.2519"
"2023-04-15","587981152912.6168","252107327243.12857","244296452633.43963","217358226139.475"
"2023-04-16","586602349671.4961","254659194074.35895","246692799720.78025","216673115347.3747"
"2023-04-17","569209445176.8936","248407165054.1804","243787711977.6256","219594083965.1204"
"2023-04-18","588386871379.9175","251638268388.13696","246434091463.89454","221820668117.151"
"2023-04-19","558320468927.948","231353022738.45477","237622929548.04123","203801701933.206"
"2023-04-20","546727287221.8371","231945252659.33115","234388678738.91095","203881165323.6008"
"2023-04-21","528994860407.5394","223262402096.1797","231827029825.2919","195267193741.669"
"2023-04-22","539953758185.7259","226323499984.3598","235809464566.8025","193817452620.7518"
"2023-04-23","534065592048.3719","224311024186.69992","233770589074.77498","193958158218.9232"
"2023-04-24","532478270575.4108","221804494377.42056","233145512716.79714","191439424334.6015"
"2023-04-25","547966318357.0601","224816954613.3505","235695939409.2738","193997010855.5456"
"2023-04-26","550017022811.7618","224729179148.02536","234006651061.53544","192294223325.7074"
"2023-04-27","570527130649.7799","229853095123.9884","235287381826.9415","197977767798.5202"
"2023-04-28","569456648845.2079","228473634588.21304","235093626997.07036","196497019208.6387"
"2023-04-29","567109848565.0449","230238362839.52365","234739175637.40675","194606556576.8547"
"2023-04-30","567384217526.622","226193394104.7096","235789421207.0493","192674406340.1291"
"2023-05-01","543958677675.4387","220569428722.72357","232970818422.66783","189308469830.2299"
"2023-05-02","555212387156.7803","225226996065.95038","232344017134.82312","189502976750.8062"
"2023-05-03","561786718965.2322","229369286721.62607","233796263416.24223","191458977096.6095"
"2023-05-04","558530276073.5731","226030640825.79395","232528660422.65685","189652623886.1861"
"2023-05-05","573671974130.984","240870677232.79483","235587027244.92967","193075841858.7015"
"2023-05-06","562092433656.9481","229614901011.5496","233399569002.0458","187786005673.3865"
"2023-05-07","551808260494.7108","225865388018.89417","231333813152.17313","184658320748.2019"
"2023-05-08","536541276916.03754","222607206185.43646","227385458652.72010","177549874805.8759"
"2023-05-09","535801085945.6933","222405657987.28723","227142484571.48347","181074579766.146"
"2023-05-10","535180602010.5603","221710235153.49182","227757222297.19438","179595390287.5835"
"2023-05-11","523018651947.3936","216169213802.94025","225296201293.82565","171907947347.6405"
"2023-05-12","520829211665.2304","218141668381.92358","227499539800.25222","176954276826.4638"
"2023-05-13","520065603914.52563","221083038180.76434","227278840029.68383","172064847434.7362"
"2023-05-14","521586429804.14026","221269533569.37378","227370885867.10836","172934995715.9576"
"2023-05-15","526815733609.09094","223480028031.16925","227736377018.75421","174679318598.4356"
"2023-05-16","523783263984.6045","224289041779.13187","228205505293.09053","175012941807.8431"
"2023-05-17","530779721506.87006","219098627665.92578","229390691173.92116","179558758818.653"
"2023-05-18","519947910607.6148","216587113564.5438","227794157629.1466","176478886436.3048"
"2023-05-19","521196856345.1836","218082842157.74942","228444787700.71138","175042243546.7156"
"2023-05-20","525956762141.3423","219003613164.6578","228769907464.6211","175026666489.6088"
"2023-05-21","518544465744.2338","217061733660.08255","226825320412.39325","171232213083.4904"
"2023-05-22","520255357080.6863","218586529087.61536","228125577607.56904","172037996001.3493"
"2023-05-23","527517535495.85236","222979981014.90195","229451499718.05399","176729224908.8517"
"2023-05-24","510321798470.8399","216517130450.5481","226631875630.5751","176958825572.3569"
"2023-05-25","513169742002.587","217188727233.39267","226042988286.76873","169815803496.4816"
"2023-05-26","518049067397.47766","219983024526.1817","228014994367.85764","169787855301.733"
"2023-05-27","520972870799.4451","220274163082.17343","229197828618.07927","170377769807.0422"
"2023-05-28","544216038369.04785","229787353807.23892","232250389582.52033","177176093231.9229"
"2023-05-29","537911943253.7376","227671121232.21573","231921203027.97107","175720600880.4756"
"2023-05-30","537148560019.997","228611013180.4269","233187708893.4324","175959558911.5837"
"2023-05-31","527742723060.3196","225391090308.58514","231724706878.63356","173184740028.9517"
"2023-06-01","520053815601.77606","223938946863.77307","230598604550.55967","172186383611.8412"
"2023-06-02","528591472686.02106","229415994190.65768","232874448535.89706","178018280539.1942"
"2023-06-03","528445425581.15967","229083309417.8446","233774984209.35903","176682366228.3667"
"2023-06-04","526655073420.214","227575178887.52298","233375738366.27632","177127759529.0767"
"2023-06-05","501017930565.6562","218526448911.55975","224882366063.03475","169459674331.7393"
"2023-06-06","529025993927.9932","226945348492.23117","227438821829.60973","163697407667.8659"
"2023-06-07","510841292388.9061","220218404411.0018","220350386177.5058","163854523287.3463"
"2023-06-08","514674811504.2021","222185005491.51825","221667935693.12435","165675759613.9953"
"2023-06-09","514831354287.96387","221713987694.35895","220958596910.91058","167406203243.1166"
"2023-06-10","501903634785.6481","210854640009.4502","212647745436.5819","152907482941.8898"
"2023-06-11","503117204985.2351","210747106767.05127","212541773624.42343","146657032830.3002"
"2023-06-12","503447769479.47345","209852917553.48508","212504096006.05067","150448094525.8708"
"2023-06-13","503804233325.3807","209410224366.35312","214335356716.14288","148307658252.9833"
"2023-06-14","488447011643.66034","198818483869.43857","209976602692.24769","145089858805.0234"
"2023-06-15","496379915920.32513","200222985891.5318","209645477405.07947","146279876377.8836"
"2023-06-16","511465493616.75244","206609781815.7137","210668278458.62176","147887363634.0021"
"2023-06-17","515156693856.24384","207950214268.31546","212101437991.88660","148207198806.3941"
"2023-06-18","511486095957.5347","207005849229.36755","211499832942.31955","145399865655.1582"
"2023-06-19","518979524923.5192","208008996265.5381","211097027118.3533","147592959066.0694"
"2023-06-20","549610809173.7575","215333047721.99872","213768877126.53638","157198301120.2574"
"2023-06-21","582245833300.5947","227216324603.3898","216033755373.8334","165646736932.2021"
"2023-06-22","580338527053.8475","225120356192.75784","214287850133.15396","165103639200.2507"
"2023-06-23","595996906359.2809","227563239645.4066","216088559413.5569","168330166114.9956"
"2023-06-24","593181506622.5349","225586221010.05737","213640015841.17103","166911975521.3167"
"2023-06-25","591485454052.1475","228302426906.24527","214423288188.10213","167657868384.5751"
"2023-06-26","587599109110.9841","223395088982.66675","212205778136.00585","169769810741.9933"
"2023-06-27","595799325815.4615","227109006221.21225","213167508088.56025","172178931666.266"
"2023-06-28","584080536530.571","219911928728.469","209462397859.0915","160911849500.4885"
"2023-06-29","591081273398.0537","222677836974.83945","211369923494.14855","164131935201.7783"
"2023-06-30","591565452381.6273","232399930549.42566","213934831939.08984","176218951311.6972"
"2023-07-01","593907973923.4412","231378395920.44174","215518786394.00776","174001719552.5393"
"2023-07-02","594679251727.0367","232894251499.06485","216307632687.92215","175141344842.1063"
"2023-07-03","604860823580.9094","235012842091.19458","216703809150.93592","178703656493.2801"
"2023-07-04","597638808333.0038","232780495686.33536","215722901612.17024","174795208903.8806"
"2023-07-05","592581326897.5425","229720633922.45752","213845389182.77048","174947542871.1495"
"2023-07-06","581141987081.416","222453397293.78787","211302257026.71663","171349072006.8595"
"2023-07-07","589687743157.344","224964611954.28125","213303915337.88245","168646743742.0623"
"2023-07-08","588737989601.277","224359252862.84683","213933990715.59567","170549903602.0605"
"2023-07-09","586174625170.6656","223951444623.52322","212889607111.63118","170565757053.60"
"2023-07-10","590915988633.5391","226046728876.6687","215371786868.9447","172382594035.6475"
"2023-07-11","595117839580.0476","225851722466.90115","217129276687.21725","173029184251.724"
"2023-07-12","590625179931.8667","225113124570.6501","215768398386.4511","169632190711.7021"
"2023-07-13","611654478265.3123","241199640516.33572","242103935247.87398","187792763977.948"
"2023-07-14","589585447510.107","233097410482.30502","234156225995.40358","181130615335.9344"
"2023-07-15","589003297677.5516","232310576653.03003","235007936980.55487","176071171562.0435"
"2023-07-16","587859896752.351","231220923410.61346","234519034275.30264","175499147710.6729"
"2023-07-17","586025126835.8915","229902121901.8622","233843851548.2387","177787826844.8176"
"2023-07-18","580619640702.2911","228111236532.5599","234391876176.9558","175401881922.4132"
"2023-07-19","581583665950.2008","227164331825.92706","237528364360.82304","174041588833.2691"
"2023-07-20","579236025655.4116","227363376369.04343","235898196447.55167","179012996707.5633"
"2023-07-21","581500681593.7854","227664525197.66873","235184136244.23817","175516845651.2777"
"2023-07-22","579007438032.5253","224163698022.07544","231599112392.27796","175220755412.2613"
"2023-07-23","585086106340.9203","227171911934.7728","232979667345.1852","176102782265.3117"
"2023-07-24","567645258521.6692","222520926782.69208","229527269772.16602","171357505604.9827"
"2023-07-25","568536686495.9166","223579788814.47433","230615786916.33457","172472114688.5445"
"2023-07-26","570988300810.6567","225783763644.4065","231658300376.9037","169415891925.5531"
"2023-07-27","568366455282.6356","224647768760.2748","231603605263.3881","174288741769.2315"
"2023-07-28","569787100859.7102","226426820129.73636","231526840078.58104","173501809141.2724"
"2023-07-29","570943223230.0289","227541306432.38596","232459009349.11604","174988944831.8291"
"2023-07-30","569104980650.653","225209441942.9166","231173025694.0958","175944567724.6746"
"2023-07-31","568380149901.4999","223065855817.423","230013850801.8176","174437829989.9495"
"2023-08-01","576730427969.8063","226542165718.77472","231529715213.80958","176640012518.2994"
"2023-08-02","566590699313.227","222947537931.7173","227663842770.4121","171545011471.0736"
"2023-08-03","567276105138.5962","220479938282.9562","226098504261.1650","168938364229.5726"
"2023-08-04","565821431455.3864","219758009963.21243","224783810190.34797","169602425295.4832"
"2023-08-05","565249746813.3699","220625808388.45462","225036366204.47988","170086990304.9956"
"2023-08-06","565071620640.6813","219679498289.62277","224540495050.90133","170471380848.6946"
"2023-08-07","567461033614.6768","219441854830.9419","223840271175.2606","171592234807.9307"
"2023-08-08","578872967959.946","222922478014.39142","226682050490.22488","172790157021.9877"
"2023-08-09","574963917353.0107","222765399679.73096","226752166901.29264","172974114877.1457"
"2023-08-10","572366112870.6023","222317450736.48465","225625449571.64545","173681796546.8176"
"2023-08-11","572105140261.1759","221966550312.96594","225096361268.07846","173540305692.2697"
"2023-08-12","572512867799.7225","222205313853.73495","225317024645.54515","169726278703.2974"
"2023-08-13","569739066019.342","220989516437.72375","224442631867.85605","172979146552.9082"
"2023-08-14","571843573051.5983","221445095258.32086","225434251032.66724","173546502426.3436"
"2023-08-15","567401359889.4995","219422074704.446","221969667436.7048","168252776716.3997"
"2023-08-16","558480067652.8158","216948799670.75412","218724039400.23138","165282594470.8887"
"2023-08-17","518984451595.53143","202490057705.8182","209571256011.19227","155654332417.7681"
"2023-08-18","507234764767.88617","199513185862.70337","209282023786.54496","155840725057.3155"
"2023-08-19","508246877050.9804","200838347649.83954","210759992968.05926","155354828912.4708"
"2023-08-20","509721561441.8874","202530012380.97537","211737254464.33653","155638729060.0407"
"2023-08-21","508409183144.13074","200410888357.22565","209190707362.49601","154255205151.7976"
"2023-08-22","506780740533.3469","196371593325.24567","208392029965.05773","150148277036.6497"
"2023-08-23","514583628277.61566","201907107439.22388","211400393666.19566","153209504449.0648"
"2023-08-24","509380291237.35614","199572695567.60358","210386822560.59288","151104907840.4574"
"2023-08-25","507083183218.6619","198720814852.94696","210338066272.53914","151273762844.822"
"2023-08-26","506406574594.85297","197942205288.98703","209880166095.12530","148566422846.3947"
"2023-08-27","507914757544.48505","199217763584.86362","210629486921.68253","154461445504.3988"
"2023-08-28","508135344099.0786","198601017854.65628","210634895283.34182","159468387946.9233"
"2023-08-29","539889797012.05286","207858966233.8575","214876949267.58704","118865809022.5026"
"2023-08-30","531318737459.26056","204933776040.52774","212923563617.00370","131295769795.208"
"2023-08-31","504866563356.80005","197748965033.12344","209328952351.12961","219312130074.9469"
"2023-09-01","502496904809.1053","195832674652.42096","208008223221.25864","209536329285.2151"
"2023-09-02","503989788262.05115","196847071427.78592","208416420625.95123","165281791428.2117"
"2023-09-03","505948770139.3171","196689907170.04575","208695331122.81435","156515408271.8228"
"2023-09-04","502645930433.03906","195876083608.35117","208689458006.01997","163471917904.5898"
"2023-09-05","502166512380.76154","196383042011.8386","208989163839.36176","165217182184.0381"
"2023-09-06","501588844361.908","196255793203.1108","208708903006.7584","162044624932.2228"
"2023-09-07","511056547407.46497","198019964858.86603","209259794015.30650","150969713558.3625"
"2023-09-08","504773491796.405","196750956924.152","208933678966.0619","155443100345.3811"
"2023-09-09","504667176181.53143","196647089482.54828","208726881182.96579","171908143648.9545"
"2023-09-10","503340988357.50574","194413227108.4083","206970238309.82616","168049272432.2598"
"2023-09-11","490360159555.65546","186541651085.6055","203644886220.79654","190578602337.9425"
"2023-09-12","503287765205.36365","191466820137.00385","205410219998.80740","163017071906.8251"
"2023-09-13","511093373537.0603","193327699220.16782","206438593250.78798","123613511079.9839"
"2023-09-14","517170893963.8911","195631420168.6241","207245474790.7800","135573396612.7048"
"2023-09-15","518476544529.451","197335777561.7336","208380972154.8012","145218762842.0142"
"2023-09-16","517810587061.0142","196576506383.95834","208836491261.68106","157489369149.3464"
"2023-09-17","517087039737.20544","195115778277.68335","208063456360.63271","167789726136.4785"
"2023-09-18","521307828329.0539","196796076939.32162","209123676801.47048","160735685002.154"
"2023-09-19","530398951896.2491","197600949714.55127","210860125196.65363","142383309896.546"
"2023-09-20","528843988772.29034","195134700243.1353","209994416422.19276","157304841442.3816"
"2023-09-21","517922269898.4424","190483838993.77353","207573845092.13307","189250607295.651"
"2023-09-22","518497159418.27264","191654796622.05392","208010419931.11994","182296640220.5535"
"2023-09-23","518497616380.1451","191755796198.98468","207779954463.61122","160766590973.259"
"2023-09-24","511963458553.23376","190093500634.17047","206677894643.77107","173132385592.8247"
"2023-09-25","512596360500.6361","190920156088.0335","207082299523.4642","171070963343.8662"
"2023-09-26","511056249572.01855","191584686744.9442","207112944655.50705","160261107315.5302"
"2023-09-27","513744697091.8066","192029630680.80804","206814139696.48476","161079562994.9006"
"2023-09-28","526864549478.7812","198723869319.5397","209210404984.4676","137833016985.2115"
"2023-09-29","524810306905.3169","200553142218.07156","209730465352.39204","140540785812.2195"
"2023-09-30","525925480611.3661","200940382543.47775","210010324928.94695","164483948108.2092"
"2023-10-01","545527709178.53","208386523785.09134","213139398006.95406","135139860997.4246"
"2023-10-02","536831169583.72644","199986967041.74216","211044025429.25930","156746200441.2721"
"2023-10-03","534860006439.5851","199199126827.78714","212315578141.13916","193342859151.4886"
"2023-10-04","542046788273.1897","198083710049.8026","211696563229.3463","164555236559.6614"
"2023-10-05","534788710669.93744","193825804321.91275","210195306023.26201","174396078248.8878"
"2023-10-06","545438155400.05084","198010787410.05023","212073137131.59703","162281562938.3019"
"2023-10-07","545834684771.0697","196619307044.4794","211470697030.8705","150359794737.5804"
"2023-10-08","544907687968.13477","196419926936.88226","211132743754.12637","171269704700.8566"
"2023-10-09","538062207347.1327","189924063251.65033","207937964123.56487","184871912989.6521"
"2023-10-10","534457602415.06366","188531793222.7484","207869090770.33194","187911026039.856"
"2023-10-11","524323206989.4612","188356864737.04526","206836656101.00924","177147819500.4843"
"2023-10-12","521921293340.7448","185102710966.57407","205472621460.48473","179106445208.1964"
"2023-10-13","524178914609.4838","186666875193.7049","206226962725.6502","161464799343.1611"
"2023-10-14","524240261823.35895","187089061730.25323","206805633669.22842","150636157785.1594"
"2023-10-15","529975028089.44696","187324135881.59174","207235020167.88650","150281185077.0748"
"2023-10-16","556472845709.315","192454452503.50674","210231334274.28626","117186936792.892"
"2023-10-17","554620188377.4098","188284412479.9965","208987221287.5533","131757930943.0404"
"2023-10-18","552918717031.8032","188069297210.81403","208322899656.12387","172251480725.2589"
"2023-10-19","560545869679.3772","188485596110.74216","211236948508.86074","151877636773.0199"
"2023-10-20","579434067578.7631","193008561173.7485","212742931933.6703","124930054033.8181"
"2023-10-21","584141444331.63","195958218190.43152","215212399347.85508","126761644626.0834"
"2023-10-22","585431310439.6414","200016157097.60028","216206749105.73302","148644796477.0253"
"2023-10-23","645808150969.4832","212336545515.09647","222624799425.41083","84427291802.0095"
"2023-10-24","661813708010.8125","214548259051.71884","221699193983.83256","76500721065.6361"
"2023-10-25","673722974398.2966","214984743395.87683","222416456345.07097","150329268932.7556"
"2023-10-26","666847458466.671","216909377784.31003","223715068357.51597","172211949727.503"
"2023-10-27","662097482337.1798","214122507602.8097","222328265353.4912","196723598786.5193"
"2023-10-28","665912209176.77","213749124242.16153","222779610566.78547","188251778702.283"
"2023-10-29","674378500952.4805","215930150988.7255","224431961499.1550","165020835519.639"
"2023-10-30","673648864882.4989","217671755088.94254","227007099415.52956","167761754661.029"
"2023-10-31","677116792488.35","218472590298.53384","228863861695.94746","177316110781.1687"
"2023-11-01","691691915006.6129","222085749532.54517","231819508090.41933","162678989930.4226"
"2023-11-02","682469145288.9459","216583638045.26218","231621530977.38492","183216841656.407"
"2023-11-03","678587728330.3102","220513840998.80084","232559334518.50596","206050228824.383"
"2023-11-04","685462508597.9927","223492114766.5321","235531192580.0719","179930159479.4033"
"2023-11-05","684643858506.9496","227799805983.1834","239633853994.1678","174272424299.6992"
"2023-11-06","684668063009.28","228530176657.39","246113488687.9606","184817869085.3694"
"2023-11-07","692468648389.7773","227034480344.35803","243378060329.27767","281213260457.587"
"2023-11-08","696594370003.9785","227265797378.4674","244009407810.6393","202234953702.9148"
"2023-11-09","717186667595.2057","255060887874.85568","247070845870.53922","153134282435.3994"
"2023-11-10","729496266159.1306","250077200215.23654","252064002560.26936","153052752121.3635"
"2023-11-11","726321135441.0535","247053369921.235","252515082124.6917","209627602657.0198"
"2023-11-12","724418647822.15","246083348926.42","251787811350.0203","232246584605.4097"
"2023-11-13","713025143676.7994","247136587637.16364","247685642074.18196","228252992924.855"
"2023-11-14","694581068725.30","238096270020.80","246996881535.84","270366664966.06"
"2023-11-15","740348307329.3351","247687499346.3402","255870058126.2483","184106320039.0764"
"2023-11-16","707387764384.411","235822129502.54535","248086848917.78585","205846497899.2578"
"2023-11-17","715359741113.246","235833876342.86258","249803841572.85112","272939817899.0403"
"2023-11-18","715115901071.83","236102806910.89","249209306992.6496","214080823936.6304"
"2023-11-19","731808098113.3157","242122897699.97498","252316765844.49472","185884434106.2146"
"2023-11-20","732580930719.77","243329634934.24884","249911742494.56956","197052856523.4116"
"2023-11-21","701730018341.4984","233385187900.2028","240119967500.8752","279789855377.4236"
"2023-11-22","731613478181.5022","248429078899.2107","247808010309.1313","222981468450.1558"
"2023-11-23","728944446040.35","248070494408.44","247712790627.7105","161095345275.4995"
"2023-11-24","737297369367.3527","250309846615.83163","248211375745.33937","226192185117.4763"
"2023-11-25","738789197335.49","250679420323.51","249675065071.0403","209376767317.9597"
"2023-11-26","732614425278.749","248201339056.89096","248161119042.92304","231706220129.437"
"2023-11-27","727737765040.5503","243784603776.7101","244850809595.2484","254308925395.4912"
"2023-11-28","739272456975.9491","246415685200.11707","247761883798.10483","225110670345.829"
"2023-11-29","739315299168.5492","244012748141.6797","247367639903.5868","209982987218.1843"
"2023-11-30","737114572483.783","246882671478.681","247728316061.0538","229947703080.4822"
"2023-12-01","756340414652.053","251082375739.211","249185951594.1232","190888894263.6128"
"2023-12-02","771298597669.393","260360940114.004","252718752529.2768","214924524497.3262"
"2023-12-03","781640022348.331","263880395640.90363","252609740907.88137","220980518302.884"
"2023-12-04","819959069919.1168","269610064251.3512","254460007845.8408","179652580351.6912"
"2023-12-05","861762325354.4645","275903536643.17126","255277575308.14824","145515866630.216"
"2023-12-06","855548545842.0356","268438709863.16873","256763629650.04147","209400593940.7542"
"2023-12-07","845979526327.3951","283494902288.1023","261584093501.9996","252237017082.503"
"2023-12-08","864080477205.9922","283809375366.8429","271267023895.7029","210316989259.462"
"2023-12-09","854678401893.604","281531514612.5905","269691861998.0655","242931421623.74"
"2023-12-10","855098892788.122","282878354512.6067","272099049416.9158","277835233778.3555"
"2023-12-11","805658246431.8833","267486930842.6985","265620079529.3870","336211695516.0312"
"2023-12-12","810569138453.5314","264904822864.77295","266406064870.01445","342527032243.6812"
"2023-12-13","838834363011.4178","271929463089.83884","271953515338.07536","217732071680.668"
"2023-12-14","840166885002.6251","278502169054.96326","274073824546.71364","214595285619.698"
"2023-12-15","820883604245.4354","267179468804.55927","268784965453.67773","296971402648.3276"
"2023-12-16","825406252575.6334","267852126757.3401","269946501301.3739","307101845253.6526"
"2023-12-17","809295012056.9247","264296588106.28802","265951400085.82288","284561369926.9644"
"2023-12-18","833159770459.0006","266598151714.89032","268886786101.59228","269042784332.5168"
"2023-12-19","826178545778.7529","261884864375.24884","267766162347.11646","251064257642.8818"
"2023-12-20","852797056070.8411","264527931690.51303","275562786753.41567","243665683149.2302"
"2023-12-21","857051951882.2007","269135233762.71405","285642040187.36405","208894142103.7212"
"2023-12-22","860297090796.5006","279966267575.6731","287795906861.8361","237499246381.9902"
"2023-12-23","855643811173.8607","278147084023.0756","292217265330.4909","268317771504.5728"
"2023-12-24","841480848564.4216","272785298124.34543","291567971618.51997","309208267612.713"
"2023-12-25","852477852468.9966","273335892820.8244","298314710503.7760","290420312974.403"
"2023-12-26","831238658902.3903","268431141252.68375","296172848762.44035","297970922666.4856"
"2023-12-27","848822006770.769","286104470551.30945","299793156284.40715","285640605497.5144"
"2023-12-28","832621131625.1716","282238438386.25757","295666873939.16683","279112353361.404"
"2023-12-29","822493789174.4325","276646385491.1607","294854816119.1512","343408409407.2556"
"2023-12-30","825290777361.2573","275955677909.5658","292939288935.6654","311749890225.5115"
"2023-12-31","826117305185.8212","274443468756.3821","290925121802.1824","294408960959.6143"
