Time,Symbol,Funding Rate
2022-10-10 16:00:00,BTCUSDT,0.0001
2022-10-10 08:00:00,BTCUSDT,0.0001
2022-10-10 00:00:00,BTCUSDT,0.0001
2022-10-09 16:00:00,BTCUSDT,0.00000458
2022-10-09 08:00:00,BTCUSDT,0.00005543
2022-10-09 00:00:00,BTCUSDT,0.00008493
2022-10-08 16:00:00,BTCUSDT,0.0001
2022-10-08 08:00:00,BTCUSDT,0.0001
2022-10-08 00:00:00,BTCUSDT,0.0001
2022-10-07 16:00:00,BTCUSDT,0.0001
2022-10-07 08:00:00,BTCUSDT,0.0001
2022-10-07 00:00:00,BTCUSDT,0.0001
2022-10-06 16:00:00,BTCUSDT,0.0001
2022-10-06 08:00:00,BTCUSDT,-0.00003424
2022-10-06 00:00:00,BTCUSDT,0.00004654
2022-10-05 16:00:00,BTCUSDT,0.00006623
2022-10-05 08:00:00,BTCUSDT,0.00001471
2022-10-05 00:00:00,BTCUSDT,-0.00006701
2022-10-04 16:00:00,BTCUSDT,-0.00012187
2022-10-04 08:00:00,BTCUSDT,-0.00000525
2022-10-04 00:00:00,BTCUSDT,0.00001215
2022-10-03 16:00:00,BTCUSDT,0.0001
2022-10-03 08:00:00,BTCUSDT,0.0001
2022-10-03 00:00:00,BTCUSDT,0.00008576
2022-10-02 16:00:00,BTCUSDT,0.0001
2022-10-02 08:00:00,BTCUSDT,0.00004954
2022-10-02 00:00:00,BTCUSDT,0.0001
2022-10-01 16:00:00,BTCUSDT,0.0001
2022-10-01 08:00:00,BTCUSDT,0.0001
2022-10-01 00:00:00,BTCUSDT,0.00009899
2022-09-30 16:00:00,BTCUSDT,0.0000195
2022-09-30 08:00:00,BTCUSDT,0.0001
2022-09-30 00:00:00,BTCUSDT,0.00003601
2022-09-29 16:00:00,BTCUSDT,0.00004184
2022-09-29 08:00:00,BTCUSDT,-0.00002209
2022-09-29 00:00:00,BTCUSDT,-0.00004804
2022-09-28 16:00:00,BTCUSDT,0.00002074
2022-09-28 08:00:00,BTCUSDT,0.00001325
2022-09-28 00:00:00,BTCUSDT,0.00003444
2022-09-27 16:00:00,BTCUSDT,-0.00003419
2022-09-27 08:00:00,BTCUSDT,-0.00006784
2022-09-27 00:00:00,BTCUSDT,-0.00002284
2022-09-26 16:00:00,BTCUSDT,0.00001016
2022-09-26 08:00:00,BTCUSDT,0.00009879
2022-09-26 00:00:00,BTCUSDT,0.00003519
2022-09-25 16:00:00,BTCUSDT,0.00002898
2022-09-25 08:00:00,BTCUSDT,0.00002737
2022-09-25 00:00:00,BTCUSDT,0.0001
2022-09-24 16:00:00,BTCUSDT,0.00005797
2022-09-24 08:00:00,BTCUSDT,0.00003276
2022-09-24 00:00:00,BTCUSDT,0.00001908
2022-09-23 16:00:00,BTCUSDT,0.00003188
2022-09-23 08:00:00,BTCUSDT,-0.00003749
2022-09-23 00:00:00,BTCUSDT,0.00001496
2022-09-22 16:00:00,BTCUSDT,0.00001717
2022-09-22 08:00:00,BTCUSDT,-0.00009459
2022-09-22 00:00:00,BTCUSDT,-0.00004847
2022-09-21 16:00:00,BTCUSDT,0.00001516
2022-09-21 08:00:00,BTCUSDT,0.00007607
2022-09-21 00:00:00,BTCUSDT,0.0001
2022-09-20 16:00:00,BTCUSDT,0.00009431
2022-09-20 08:00:00,BTCUSDT,0.00001506
2022-09-20 00:00:00,BTCUSDT,0.00005022
2022-09-19 16:00:00,BTCUSDT,-0.00007589
2022-09-19 08:00:00,BTCUSDT,-0.00000209
2022-09-19 00:00:00,BTCUSDT,0.0001
2022-09-18 16:00:00,BTCUSDT,0.0001
2022-09-18 08:00:00,BTCUSDT,0.00008301
2022-09-18 00:00:00,BTCUSDT,0.00003252
2022-09-17 16:00:00,BTCUSDT,0.0000148
2022-09-17 08:00:00,BTCUSDT,-0.00000174
2022-09-17 00:00:00,BTCUSDT,0.00006904
2022-09-16 16:00:00,BTCUSDT,0.00003118
2022-09-16 08:00:00,BTCUSDT,0.0000437
2022-09-16 00:00:00,BTCUSDT,0.0001
2022-09-15 16:00:00,BTCUSDT,-0.00001653
2022-09-15 08:00:00,BTCUSDT,0.00009994
2022-09-15 00:00:00,BTCUSDT,0.00003868
2022-09-14 16:00:00,BTCUSDT,-0.00000862
2022-09-14 08:00:00,BTCUSDT,0.00005483
2022-09-14 00:00:00,BTCUSDT,0.0001
2022-09-13 16:00:00,BTCUSDT,0.0001
2022-09-13 08:00:00,BTCUSDT,0.00004252
2022-09-13 00:00:00,BTCUSDT,-0.00003721
2022-09-12 16:00:00,BTCUSDT,-0.00010085
2022-09-12 08:00:00,BTCUSDT,-0.00004087
2022-09-12 00:00:00,BTCUSDT,-0.00012697
2022-09-11 16:00:00,BTCUSDT,-0.00005103
2022-09-11 08:00:00,BTCUSDT,0.0000206
2022-09-11 00:00:00,BTCUSDT,0.00000442
2022-09-10 16:00:00,BTCUSDT,0.0001
2022-09-10 08:00:00,BTCUSDT,-0.00000914
2022-09-10 00:00:00,BTCUSDT,-0.00008964
2022-09-09 16:00:00,BTCUSDT,-0.00015318
2022-09-09 08:00:00,BTCUSDT,-0.00011025
2022-09-09 00:00:00,BTCUSDT,0.00004587
2022-09-08 16:00:00,BTCUSDT,0.00007268
2022-09-08 08:00:00,BTCUSDT,0.00008242
2022-09-08 00:00:00,BTCUSDT,-0.00006166
2022-09-07 16:00:00,BTCUSDT,-0.00003055
2022-09-07 08:00:00,BTCUSDT,0.0001
2022-09-07 00:00:00,BTCUSDT,0.0001
2022-09-06 16:00:00,BTCUSDT,0.00006524
2022-09-06 08:00:00,BTCUSDT,0.00007048
2022-09-06 00:00:00,BTCUSDT,0.0001
2022-09-05 16:00:00,BTCUSDT,0.0001
2022-09-05 08:00:00,BTCUSDT,0.0001
2022-09-05 00:00:00,BTCUSDT,0.00005376
2022-09-04 16:00:00,BTCUSDT,0.0001
2022-09-04 08:00:00,BTCUSDT,0.0001
2022-09-04 00:00:00,BTCUSDT,0.0001
2022-09-03 16:00:00,BTCUSDT,0.0001
2022-09-03 08:00:00,BTCUSDT,0.0001
2022-09-03 00:00:00,BTCUSDT,0.00003025
2022-09-02 16:00:00,BTCUSDT,0.00002906
2022-09-02 08:00:00,BTCUSDT,0.0001
2022-09-02 00:00:00,BTCUSDT,0.0001
2022-09-01 16:00:00,BTCUSDT,0.0001
2022-09-01 08:00:00,BTCUSDT,0.00006768
2022-09-01 00:00:00,BTCUSDT,0.00006267
2022-08-31 16:00:00,BTCUSDT,0.00002156
2022-08-31 08:00:00,BTCUSDT,0.00001027
2022-08-31 00:00:00,BTCUSDT,0.00007635
2022-08-30 16:00:00,BTCUSDT,0.00007029
2022-08-30 08:00:00,BTCUSDT,0.00000914
2022-08-30 00:00:00,BTCUSDT,0.00002295
2022-08-29 16:00:00,BTCUSDT,-0.00010156
2022-08-29 08:00:00,BTCUSDT,-0.00012872
2022-08-29 00:00:00,BTCUSDT,-0.00002107
2022-08-28 16:00:00,BTCUSDT,0.0000269
2022-08-28 08:00:00,BTCUSDT,0.00001835
2022-08-28 00:00:00,BTCUSDT,0.00007514
2022-08-27 16:00:00,BTCUSDT,0.0000468
2022-08-27 08:00:00,BTCUSDT,-0.00002791
2022-08-27 00:00:00,BTCUSDT,0.00009776
2022-08-26 16:00:00,BTCUSDT,0.0001
2022-08-26 08:00:00,BTCUSDT,0.0001
2022-08-26 00:00:00,BTCUSDT,0.00007881
2022-08-25 16:00:00,BTCUSDT,0.0001
2022-08-25 08:00:00,BTCUSDT,-0.00001316
2022-08-25 00:00:00,BTCUSDT,-0.00003609
2022-08-24 16:00:00,BTCUSDT,-0.00008491
2022-08-24 08:00:00,BTCUSDT,-0.00002743
2022-08-24 00:00:00,BTCUSDT,0.0000127
2022-08-23 16:00:00,BTCUSDT,0.00003134
2022-08-23 08:00:00,BTCUSDT,-0.00003496
2022-08-23 00:00:00,BTCUSDT,-0.00003888
2022-08-22 16:00:00,BTCUSDT,-0.00001974
2022-08-22 08:00:00,BTCUSDT,-0.00002536
2022-08-22 00:00:00,BTCUSDT,-0.00012187
2022-08-21 16:00:00,BTCUSDT,-0.00007817
2022-08-21 08:00:00,BTCUSDT,-0.0000871
2022-08-21 00:00:00,BTCUSDT,-0.00003307
2022-08-20 16:00:00,BTCUSDT,-0.00008407
2022-08-20 08:00:00,BTCUSDT,-0.00010208
2022-08-20 00:00:00,BTCUSDT,0.00007325
2022-08-19 16:00:00,BTCUSDT,0.00001981
2022-08-19 08:00:00,BTCUSDT,0.0001
2022-08-19 00:00:00,BTCUSDT,0.0001
2022-08-18 16:00:00,BTCUSDT,0.00002591
2022-08-18 08:00:00,BTCUSDT,0.0001
2022-08-18 00:00:00,BTCUSDT,0.0001
2022-08-17 16:00:00,BTCUSDT,0.0001
2022-08-17 08:00:00,BTCUSDT,0.0001
2022-08-17 00:00:00,BTCUSDT,0.0001
2022-08-16 16:00:00,BTCUSDT,0.0001
2022-08-16 08:00:00,BTCUSDT,0.0001
2022-08-16 00:00:00,BTCUSDT,0.0001
2022-08-15 16:00:00,BTCUSDT,0.0001
2022-08-15 08:00:00,BTCUSDT,0.0001
2022-08-15 00:00:00,BTCUSDT,0.0001
2022-08-14 16:00:00,BTCUSDT,0.0001
2022-08-14 08:00:00,BTCUSDT,0.0001
2022-08-14 00:00:00,BTCUSDT,0.0001
2022-08-13 16:00:00,BTCUSDT,0.0001
2022-08-13 08:00:00,BTCUSDT,0.0001
2022-08-13 00:00:00,BTCUSDT,0.0001
2022-08-12 16:00:00,BTCUSDT,0.0001
2022-08-12 08:00:00,BTCUSDT,0.0001
2022-08-12 00:00:00,BTCUSDT,0.0001
2022-08-11 16:00:00,BTCUSDT,0.0001
2022-08-11 08:00:00,BTCUSDT,0.0001
2022-08-11 00:00:00,BTCUSDT,0.0001
2022-08-10 16:00:00,BTCUSDT,0.0001
2022-08-10 08:00:00,BTCUSDT,0.0001
2022-08-10 00:00:00,BTCUSDT,0.0001
2022-08-09 16:00:00,BTCUSDT,0.0001
2022-08-09 08:00:00,BTCUSDT,0.0001
2022-08-09 00:00:00,BTCUSDT,0.0001
2022-08-08 16:00:00,BTCUSDT,-0.00001892
2022-08-08 08:00:00,BTCUSDT,-0.00008578
2022-08-08 00:00:00,BTCUSDT,0.00006174
2022-08-07 16:00:00,BTCUSDT,0.00004166
2022-08-07 08:00:00,BTCUSDT,0.0001
2022-08-07 00:00:00,BTCUSDT,0.0001
2022-08-06 16:00:00,BTCUSDT,0.0001
2022-08-06 08:00:00,BTCUSDT,0.00004177
2022-08-06 00:00:00,BTCUSDT,0.0001
2022-08-05 16:00:00,BTCUSDT,0.0001
2022-08-05 08:00:00,BTCUSDT,-0.00001016
2022-08-05 00:00:00,BTCUSDT,0.00004211
2022-08-04 16:00:00,BTCUSDT,0.0001
2022-08-04 08:00:00,BTCUSDT,-0.00005024
2022-08-04 00:00:00,BTCUSDT,-0.00004027
2022-08-03 16:00:00,BTCUSDT,-0.00003547
2022-08-03 08:00:00,BTCUSDT,-0.00003168
2022-08-03 00:00:00,BTCUSDT,0.00002956
2022-08-02 16:00:00,BTCUSDT,0.00004102
2022-08-02 08:00:00,BTCUSDT,0.0001
2022-08-02 00:00:00,BTCUSDT,0.0001
2022-08-01 16:00:00,BTCUSDT,0.00005215
2022-08-01 08:00:00,BTCUSDT,0.0001
2022-08-01 00:00:00,BTCUSDT,0.0001
2022-07-31 16:00:00,BTCUSDT,0.00009467
2022-07-31 08:00:00,BTCUSDT,0.0001
2022-07-31 00:00:00,BTCUSDT,0.0001
2022-07-30 16:00:00,BTCUSDT,0.0000752
2022-07-30 08:00:00,BTCUSDT,0.0001
2022-07-30 00:00:00,BTCUSDT,0.0001
2022-07-29 16:00:00,BTCUSDT,0.0001
2022-07-29 08:00:00,BTCUSDT,0.0001
2022-07-29 00:00:00,BTCUSDT,0.0001
2022-07-28 16:00:00,BTCUSDT,0.0001
2022-07-28 08:00:00,BTCUSDT,0.0001
2022-07-28 00:00:00,BTCUSDT,0.00005351
2022-07-27 16:00:00,BTCUSDT,-0.00001336
2022-07-27 08:00:00,BTCUSDT,0.00003759
2022-07-27 00:00:00,BTCUSDT,0.00005271
2022-07-26 16:00:00,BTCUSDT,0.0001
2022-07-26 08:00:00,BTCUSDT,0.00009394
2022-07-26 00:00:00,BTCUSDT,0.0001
2022-07-25 16:00:00,BTCUSDT,0.00002443
2022-07-25 08:00:00,BTCUSDT,0.0001
2022-07-25 00:00:00,BTCUSDT,0.0001
2022-07-24 16:00:00,BTCUSDT,0.0001
2022-07-24 08:00:00,BTCUSDT,0.00009201
2022-07-24 00:00:00,BTCUSDT,0.0001
2022-07-23 16:00:00,BTCUSDT,0.0001
2022-07-23 08:00:00,BTCUSDT,0.00006429
2022-07-23 00:00:00,BTCUSDT,0.0001
2022-07-22 16:00:00,BTCUSDT,0.0000825
2022-07-22 08:00:00,BTCUSDT,0.00009924
2022-07-22 00:00:00,BTCUSDT,0.0001
2022-07-21 16:00:00,BTCUSDT,0.0001
2022-07-21 08:00:00,BTCUSDT,0.0001
2022-07-21 00:00:00,BTCUSDT,0.0001
2022-07-20 16:00:00,BTCUSDT,0.0001
2022-07-20 08:00:00,BTCUSDT,0.0001
2022-07-20 00:00:00,BTCUSDT,0.0001
2022-07-19 16:00:00,BTCUSDT,0.0001
2022-07-19 08:00:00,BTCUSDT,0.0001
2022-07-19 00:00:00,BTCUSDT,0.0001
2022-07-18 16:00:00,BTCUSDT,0.0001
2022-07-18 08:00:00,BTCUSDT,0.0001
2022-07-18 00:00:00,BTCUSDT,0.0001
2022-07-17 16:00:00,BTCUSDT,0.0001
2022-07-17 08:00:00,BTCUSDT,0.0001
2022-07-17 00:00:00,BTCUSDT,0.0001
2022-07-16 16:00:00,BTCUSDT,0.00009035
2022-07-16 08:00:00,BTCUSDT,0.0001
2022-07-16 00:00:00,BTCUSDT,0.00008893
2022-07-15 16:00:00,BTCUSDT,0.00003059
2022-07-15 08:00:00,BTCUSDT,0.00005113
2022-07-15 00:00:00,BTCUSDT,0.00004145
2022-07-14 16:00:00,BTCUSDT,0.0001
2022-07-14 08:00:00,BTCUSDT,0.00005107
2022-07-14 00:00:00,BTCUSDT,0.00003004
2022-07-13 16:00:00,BTCUSDT,0.0000016
2022-07-13 08:00:00,BTCUSDT,-0.00004334
2022-07-13 00:00:00,BTCUSDT,0.00007023
2022-07-12 16:00:00,BTCUSDT,0.0001
2022-07-12 08:00:00,BTCUSDT,0.0001
2022-07-12 00:00:00,BTCUSDT,0.0001
2022-07-11 16:00:00,BTCUSDT,0.00004144
2022-07-11 08:00:00,BTCUSDT,0.0001
2022-07-11 00:00:00,BTCUSDT,0.0001
2022-07-10 16:00:00,BTCUSDT,0.0001
2022-07-10 08:00:00,BTCUSDT,0.0001
2022-07-10 00:00:00,BTCUSDT,0.0001
2022-07-09 16:00:00,BTCUSDT,0.0001
2022-07-09 08:00:00,BTCUSDT,0.0001
2022-07-09 00:00:00,BTCUSDT,0.0001
2022-07-08 16:00:00,BTCUSDT,0.0001
2022-07-08 08:00:00,BTCUSDT,0.0001
2022-07-08 00:00:00,BTCUSDT,-0.00020743
2022-07-07 16:00:00,BTCUSDT,0.0000938
2022-07-07 08:00:00,BTCUSDT,0.0001
2022-07-07 00:00:00,BTCUSDT,0.00004184
2022-07-06 16:00:00,BTCUSDT,0.0001
2022-07-06 08:00:00,BTCUSDT,0.0001
2022-07-06 00:00:00,BTCUSDT,0.00005699
2022-07-05 16:00:00,BTCUSDT,0.0001
2022-07-05 08:00:00,BTCUSDT,0.00002588
2022-07-05 00:00:00,BTCUSDT,-0.00003649
2022-07-04 16:00:00,BTCUSDT,-0.00010662
2022-07-04 08:00:00,BTCUSDT,0.0001
2022-07-04 00:00:00,BTCUSDT,0.00004263
2022-07-03 16:00:00,BTCUSDT,0.00006808
2022-07-03 08:00:00,BTCUSDT,0.00005585
2022-07-03 00:00:00,BTCUSDT,-0.00000707
2022-07-02 16:00:00,BTCUSDT,0.0001
2022-07-02 08:00:00,BTCUSDT,-0.00004552
2022-07-02 00:00:00,BTCUSDT,0.0000041
2022-07-01 16:00:00,BTCUSDT,-0.00007244
2022-07-01 08:00:00,BTCUSDT,0.00004189
2022-07-01 00:00:00,BTCUSDT,-0.00021249
2022-06-30 16:00:00,BTCUSDT,-0.00002749
2022-06-30 08:00:00,BTCUSDT,-0.00001677
2022-06-30 00:00:00,BTCUSDT,0.00009593
2022-06-29 16:00:00,BTCUSDT,0.0001
2022-06-29 08:00:00,BTCUSDT,0.0001
2022-06-29 00:00:00,BTCUSDT,0.00006508
2022-06-28 16:00:00,BTCUSDT,-0.0000909
2022-06-28 08:00:00,BTCUSDT,-0.00007658
2022-06-28 00:00:00,BTCUSDT,0.00009116
2022-06-27 16:00:00,BTCUSDT,-0.00002459
2022-06-27 08:00:00,BTCUSDT,0.00008947
2022-06-27 00:00:00,BTCUSDT,0.00006795
2022-06-26 16:00:00,BTCUSDT,0.0000786
2022-06-26 08:00:00,BTCUSDT,0.00003049
2022-06-26 00:00:00,BTCUSDT,0.0001
2022-06-25 16:00:00,BTCUSDT,0.00008783
2022-06-25 08:00:00,BTCUSDT,0.0000537
2022-06-25 00:00:00,BTCUSDT,0.0001
2022-06-24 16:00:00,BTCUSDT,0.0000471
2022-06-24 08:00:00,BTCUSDT,0.0001
2022-06-24 00:00:00,BTCUSDT,-0.00000926
2022-06-23 16:00:00,BTCUSDT,-0.00005576
2022-06-23 08:00:00,BTCUSDT,0.00001773
2022-06-23 00:00:00,BTCUSDT,-0.00000571
2022-06-22 16:00:00,BTCUSDT,0.0000957
2022-06-22 08:00:00,BTCUSDT,0.0001
2022-06-22 00:00:00,BTCUSDT,-0.00001328
2022-06-21 16:00:00,BTCUSDT,0.0001
2022-06-21 08:00:00,BTCUSDT,0.0001
2022-06-21 00:00:00,BTCUSDT,0.00004988
2022-06-20 16:00:00,BTCUSDT,0.0000524
2022-06-20 08:00:00,BTCUSDT,0.0001
2022-06-20 00:00:00,BTCUSDT,-0.00011584
2022-06-19 16:00:00,BTCUSDT,-0.00003449
2022-06-19 08:00:00,BTCUSDT,0.0001
2022-06-19 00:00:00,BTCUSDT,-0.00016071
2022-06-18 16:00:00,BTCUSDT,0.0001
2022-06-18 08:00:00,BTCUSDT,0.0001
2022-06-18 00:00:00,BTCUSDT,0.0001
2022-06-17 16:00:00,BTCUSDT,-0.00011989
2022-06-17 08:00:00,BTCUSDT,-0.0000089
2022-06-17 00:00:00,BTCUSDT,0.00007931
2022-06-16 16:00:00,BTCUSDT,-0.00011241
2022-06-16 08:00:00,BTCUSDT,0.0001
2022-06-16 00:00:00,BTCUSDT,-0.0001
2022-06-15 16:00:00,BTCUSDT,0.00008887
2022-06-15 08:00:00,BTCUSDT,-0.00003143
2022-06-15 00:00:00,BTCUSDT,0.0001
2022-06-14 16:00:00,BTCUSDT,-0.00014081
2022-06-14 08:00:00,BTCUSDT,0.0001
2022-06-14 00:00:00,BTCUSDT,0.0001
2022-06-13 16:00:00,BTCUSDT,-0.00007714
2022-06-13 08:00:00,BTCUSDT,0.0001
2022-06-13 00:00:00,BTCUSDT,0.00008506
2022-06-12 16:00:00,BTCUSDT,0.00005064
2022-06-12 08:00:00,BTCUSDT,0.0001
2022-06-12 00:00:00,BTCUSDT,0.0001
2022-06-11 16:00:00,BTCUSDT,-0.00004366
2022-06-11 08:00:00,BTCUSDT,0.0001
2022-06-11 00:00:00,BTCUSDT,0.00007236
2022-06-10 16:00:00,BTCUSDT,0.0001
2022-06-10 08:00:00,BTCUSDT,0.0001
2022-06-10 00:00:00,BTCUSDT,0.0001
2022-06-09 16:00:00,BTCUSDT,0.0001
2022-06-09 08:00:00,BTCUSDT,0.0001
2022-06-09 00:00:00,BTCUSDT,0.0001
2022-06-08 16:00:00,BTCUSDT,0.0001
2022-06-08 08:00:00,BTCUSDT,0.0001
2022-06-08 00:00:00,BTCUSDT,-0.00007631
2022-06-07 16:00:00,BTCUSDT,0.00009565
2022-06-07 08:00:00,BTCUSDT,0.0001
2022-06-07 00:00:00,BTCUSDT,0.0000118
2022-06-06 16:00:00,BTCUSDT,-0.00001767
2022-06-06 08:00:00,BTCUSDT,0.00002012
2022-06-06 00:00:00,BTCUSDT,0.00005579
2022-06-05 16:00:00,BTCUSDT,0.0001
2022-06-05 08:00:00,BTCUSDT,0.00001521
2022-06-05 00:00:00,BTCUSDT,0.00003614
2022-06-04 16:00:00,BTCUSDT,0.00002361
2022-06-04 08:00:00,BTCUSDT,0.00008266
2022-06-04 00:00:00,BTCUSDT,0.0001
2022-06-03 16:00:00,BTCUSDT,-0.000079
2022-06-03 08:00:00,BTCUSDT,0.00001431
2022-06-03 00:00:00,BTCUSDT,-0.00014957
2022-06-02 16:00:00,BTCUSDT,-0.00004305
2022-06-02 08:00:00,BTCUSDT,0.00008218
2022-06-02 00:00:00,BTCUSDT,0.0001
2022-06-01 16:00:00,BTCUSDT,0.0001
2022-06-01 08:00:00,BTCUSDT,0.0001
2022-06-01 00:00:00,BTCUSDT,0.0001
2022-05-31 16:00:00,BTCUSDT,0.0001
2022-05-31 08:00:00,BTCUSDT,0.00003659
2022-05-31 00:00:00,BTCUSDT,0.0001
2022-05-30 16:00:00,BTCUSDT,-0.00009447
2022-05-30 08:00:00,BTCUSDT,0.0001
2022-05-30 00:00:00,BTCUSDT,0.0001
2022-05-29 16:00:00,BTCUSDT,0.0001
2022-05-29 08:00:00,BTCUSDT,0.00006084
2022-05-29 00:00:00,BTCUSDT,0.0001
2022-05-28 16:00:00,BTCUSDT,-0.00002573
2022-05-28 08:00:00,BTCUSDT,0.0001
2022-05-28 00:00:00,BTCUSDT,0.0001
2022-05-27 16:00:00,BTCUSDT,0.0001
2022-05-27 08:00:00,BTCUSDT,0.00007478
2022-05-27 00:00:00,BTCUSDT,0.0001
2022-05-26 16:00:00,BTCUSDT,0.0001
2022-05-26 08:00:00,BTCUSDT,0.0001
2022-05-26 00:00:00,BTCUSDT,0.0001
2022-05-25 16:00:00,BTCUSDT,0.00007881
2022-05-25 08:00:00,BTCUSDT,0.00001547
2022-05-25 00:00:00,BTCUSDT,0.00009211
2022-05-24 16:00:00,BTCUSDT,-0.00000792
2022-05-24 08:00:00,BTCUSDT,0.0001
2022-05-24 00:00:00,BTCUSDT,0.0001
2022-05-23 16:00:00,BTCUSDT,0.00007361
2022-05-23 08:00:00,BTCUSDT,0.0000898
2022-05-23 00:00:00,BTCUSDT,0.0001
2022-05-22 16:00:00,BTCUSDT,-0.00003367
2022-05-22 08:00:00,BTCUSDT,-0.00001093
2022-05-22 00:00:00,BTCUSDT,0.0001
2022-05-21 16:00:00,BTCUSDT,-0.00011023
2022-05-21 08:00:00,BTCUSDT,0.00009283
2022-05-21 00:00:00,BTCUSDT,0.0001
2022-05-20 16:00:00,BTCUSDT,0.0001
2022-05-20 08:00:00,BTCUSDT,0.0001
2022-05-20 00:00:00,BTCUSDT,-0.00010743
2022-05-19 16:00:00,BTCUSDT,-0.00009779
2022-05-19 08:00:00,BTCUSDT,0.0000987
2022-05-19 00:00:00,BTCUSDT,-0.00015947
2022-05-18 16:00:00,BTCUSDT,0.00006097
2022-05-18 08:00:00,BTCUSDT,-0.00015334
2022-05-18 00:00:00,BTCUSDT,0.00001298
2022-05-17 16:00:00,BTCUSDT,-0.00015301
2022-05-17 08:00:00,BTCUSDT,0.0001
2022-05-17 00:00:00,BTCUSDT,-0.00012034
2022-05-16 16:00:00,BTCUSDT,0.0001
2022-05-16 08:00:00,BTCUSDT,0.0001
2022-05-16 00:00:00,BTCUSDT,0.00002522
2022-05-15 16:00:00,BTCUSDT,0.00005566
2022-05-15 08:00:00,BTCUSDT,-0.00007407
2022-05-15 00:00:00,BTCUSDT,0.00003655
2022-05-14 16:00:00,BTCUSDT,0.00003175
2022-05-14 08:00:00,BTCUSDT,0.00001241
2022-05-14 00:00:00,BTCUSDT,0.00004581
2022-05-13 16:00:00,BTCUSDT,-0.00018196
2022-05-13 08:00:00,BTCUSDT,-0.00002668
2022-05-13 00:00:00,BTCUSDT,-0.00049125
2022-05-12 16:00:00,BTCUSDT,-0.00064305
2022-05-12 08:00:00,BTCUSDT,0.00002731
2022-05-12 00:00:00,BTCUSDT,0.00005857
2022-05-11 16:00:00,BTCUSDT,0.0001
2022-05-11 08:00:00,BTCUSDT,0.0001
2022-05-11 00:00:00,BTCUSDT,0.0001
2022-05-10 16:00:00,BTCUSDT,0.0001
2022-05-10 08:00:00,BTCUSDT,0.0001
2022-05-10 00:00:00,BTCUSDT,0.0001
2022-05-09 16:00:00,BTCUSDT,0.0001
2022-05-09 08:00:00,BTCUSDT,0.0001
2022-05-09 00:00:00,BTCUSDT,0.0001
2022-05-08 16:00:00,BTCUSDT,0.0001
2022-05-08 08:00:00,BTCUSDT,0.0001
2022-05-08 00:00:00,BTCUSDT,0.0000316
2022-05-07 16:00:00,BTCUSDT,0.00008675
2022-05-07 08:00:00,BTCUSDT,0.00006986
2022-05-07 00:00:00,BTCUSDT,0.0000805
2022-05-06 16:00:00,BTCUSDT,0.00000457
2022-05-06 08:00:00,BTCUSDT,-0.00011392
2022-05-06 00:00:00,BTCUSDT,0.0001
2022-05-05 16:00:00,BTCUSDT,0.0001
2022-05-05 08:00:00,BTCUSDT,0.0001
2022-05-05 00:00:00,BTCUSDT,0.00005653
2022-05-04 16:00:00,BTCUSDT,0.00008784
2022-05-04 08:00:00,BTCUSDT,0.0001
2022-05-04 00:00:00,BTCUSDT,0.0001
2022-05-03 16:00:00,BTCUSDT,0.0001
2022-05-03 08:00:00,BTCUSDT,0.0001
2022-05-03 00:00:00,BTCUSDT,0.0001
2022-05-02 16:00:00,BTCUSDT,-0.00004916
2022-05-02 08:00:00,BTCUSDT,0.00006477
2022-05-02 00:00:00,BTCUSDT,0.00002844
2022-05-01 16:00:00,BTCUSDT,0.00007556
2022-05-01 08:00:00,BTCUSDT,0.00008961
2022-05-01 00:00:00,BTCUSDT,0.0001
2022-04-30 16:00:00,BTCUSDT,-0.00013118
2022-04-30 08:00:00,BTCUSDT,-0.00006815
2022-04-30 00:00:00,BTCUSDT,0.00006625
2022-04-29 16:00:00,BTCUSDT,0.0001
2022-04-29 08:00:00,BTCUSDT,0.0001
2022-04-29 00:00:00,BTCUSDT,0.0001
2022-04-28 16:00:00,BTCUSDT,-0.0001296
2022-04-28 08:00:00,BTCUSDT,0.0001
2022-04-28 00:00:00,BTCUSDT,-0.00007427
2022-04-27 16:00:00,BTCUSDT,-0.0000007
2022-04-27 08:00:00,BTCUSDT,0.00004173
2022-04-27 00:00:00,BTCUSDT,0.0001
2022-04-26 16:00:00,BTCUSDT,0.0001
2022-04-26 08:00:00,BTCUSDT,0.0001
2022-04-26 00:00:00,BTCUSDT,0.00003481
2022-04-25 16:00:00,BTCUSDT,0.00007912
2022-04-25 08:00:00,BTCUSDT,-0.00009507
2022-04-25 00:00:00,BTCUSDT,0.0001
2022-04-24 16:00:00,BTCUSDT,-0.00011916
2022-04-24 08:00:00,BTCUSDT,0.00000753
2022-04-24 00:00:00,BTCUSDT,-0.00005571
2022-04-23 16:00:00,BTCUSDT,-0.0001241
2022-04-23 08:00:00,BTCUSDT,0.00001058
2022-04-23 00:00:00,BTCUSDT,0.0001
2022-04-22 16:00:00,BTCUSDT,-0.00025078
2022-04-22 08:00:00,BTCUSDT,0.0001
2022-04-22 00:00:00,BTCUSDT,-0.00011077
2022-04-21 16:00:00,BTCUSDT,-0.00014831
2022-04-21 08:00:00,BTCUSDT,0.0001
2022-04-21 00:00:00,BTCUSDT,-0.00000026
2022-04-20 16:00:00,BTCUSDT,-0.00001088
2022-04-20 08:00:00,BTCUSDT,0.0001
