Date,BNB Chain,Tron,Bitcoin,Solana,Ethereum,Polygon,Ronin,Aptos,Celo,TON
2021-06-11,615409.00,759769.00,489445.00,21261.00,361287.00,76860.00,19709.00,,9151.00,131.00
2021-06-12,568993.00,727094.00,669942.00,20699.00,369128.00,66095.00,17565.00,,6634.00,131.00
2021-06-13,625161.00,671092.00,524015.00,26183.00,400709.00,67982.00,17465.00,,7112.00,128.00
2021-06-14,682854.00,742359.00,590267.00,22827.00,385212.00,87726.00,19626.00,,7150.00,138.00
2021-06-15,730998.00,730759.00,581805.00,23431.00,385477.00,108458.00,21633.00,,5891.00,148.00
2021-06-16,778091.00,711971.00,601078.00,23937.00,382588.00,112235.00,20792.00,,6377.00,153.00
2021-06-17,896944.00,765682.00,542169.00,25516.00,366761.00,114579.00,18650.00,,7356.00,144.00
2021-06-18,1000280.00,779176.00,512397.00,21167.00,353835.00,93422.00,20089.00,,5110.00,145.00
2021-06-19,737879.00,787915.00,416451.00,20053.00,323132.00,84493.00,20799.00,,2719.00,155.00
2021-06-20,518937.00,770406.00,397690.00,22493.00,332622.00,83753.00,22381.00,,5892.00,155.00
2021-06-21,580430.00,823790.00,494351.00,31872.00,356296.00,91959.00,22127.00,,3551.00,148.00
2021-06-22,508576.00,867214.00,438615.00,24540.00,379712.00,90996.00,23212.00,,7463.00,149.00
2021-06-23,510121.00,869371.00,497894.00,19924.00,393035.00,90752.00,22317.00,,6295.00,144.00
2021-06-24,524545.00,823125.00,521644.00,17542.00,401854.00,88412.00,25305.00,,5743.00,160.00
2021-06-25,508930.00,823669.00,571466.00,18643.00,389991.00,86985.00,25514.00,,6267.00,147.00
2021-06-26,425908.00,744715.00,434333.00,22529.00,378975.00,74038.00,30157.00,,6336.00,152.00
2021-06-27,426077.00,812337.00,262348.00,33840.00,353155.00,83006.00,31207.00,,6175.00,162.00
2021-06-28,469408.00,1025638.00,422073.00,24719.00,398954.00,88673.00,32751.00,,8198.00,157.00
2021-06-29,493916.00,1074922.00,434146.00,39484.00,413616.00,104202.00,37124.00,,3872.00,144.00
2021-06-30,456736.00,1117763.00,425596.00,26666.00,398390.00,89150.00,51993.00,,5895.00,166.00
2021-07-01,500582.00,1145610.00,449579.00,18307.00,408230.00,93171.00,37505.00,,4751.00,171.00
2021-07-02,467922.00,1273131.00,460680.00,16208.00,385318.00,84719.00,46328.00,,5617.00,164.00
2021-07-03,466449.00,1121311.00,681599.00,14972.00,354001.00,83755.00,46551.00,,2521.00,153.00
2021-07-04,558426.00,1162240.00,585851.00,18934.00,355932.00,87760.00,49585.00,,3305.00,163.00
2021-07-05,549775.00,1268976.00,634730.00,32916.00,367774.00,111239.00,45663.00,,4629.00,170.00
2021-07-06,579230.00,1344014.00,535082.00,30873.00,360970.00,103598.00,50281.00,,4172.00,172.00
2021-07-07,574018.00,1155070.00,513546.00,21708.00,372710.00,91180.00,58886.00,,3406.00,180.00
2021-07-08,514734.00,1110782.00,498221.00,19643.00,366747.00,83591.00,55532.00,,5140.00,180.00
2021-07-09,518114.00,878521.00,552133.00,15616.00,367086.00,109499.00,58669.00,,6592.00,192.00
2021-07-10,475154.00,852119.00,424757.00,18315.00,341268.00,88843.00,62249.00,,4671.00,170.00
2021-07-11,469540.00,828057.00,474823.00,13398.00,338377.00,86098.00,58913.00,,7338.00,174.00
2021-07-12,555634.00,849603.00,525862.00,14457.00,351423.00,124654.00,69335.00,,6947.00,173.00
2021-07-13,511027.00,777824.00,528351.00,16290.00,347274.00,101999.00,69396.00,,5413.00,172.00
2021-07-14,534355.00,701132.00,526140.00,13072.00,352347.00,91192.00,78254.00,,6995.00,188.00
2021-07-15,550337.00,720084.00,539232.00,13496.00,369060.00,93304.00,74927.00,,5342.00,190.00
2021-07-16,520044.00,772131.00,481082.00,13539.00,353667.00,94295.00,69097.00,,4366.00,190.00
2021-07-17,496573.00,825584.00,396156.00,11473.00,347358.00,92446.00,67669.00,,8180.00,189.00
2021-07-18,496106.00,924895.00,421293.00,11064.00,335516.00,93175.00,49848.00,,4754.00,201.00
2021-07-19,533523.00,837359.00,568057.00,15061.00,360754.00,111422.00,55873.00,,4709.00,193.00
2021-07-20,534676.00,884042.00,534570.00,12805.00,364222.00,102030.00,48553.00,,4818.00,194.00
2021-07-21,537457.00,902086.00,527043.00,13320.00,377230.00,105630.00,46272.00,,5496.00,196.00
2021-07-22,568007.00,930207.00,516341.00,13239.00,378106.00,111124.00,139329.00,,3957.00,193.00
2021-07-23,628449.00,1041088.00,495920.00,12953.00,383995.00,106468.00,97440.00,,4848.00,197.00
2021-07-24,642882.00,1023252.00,457623.00,12400.00,404357.00,101550.00,82784.00,,4023.00,207.00
2021-07-25,705808.00,1084576.00,412496.00,13638.00,356547.00,92967.00,89953.00,,4423.00,203.00
2021-07-26,805634.00,1012125.00,605628.00,20964.00,390912.00,103688.00,64003.00,,3593.00,205.00
2021-07-27,779002.00,891171.00,606347.00,14361.00,399876.00,97719.00,70534.00,,4068.00,206.00
2021-07-28,812212.00,997732.00,558399.00,13905.00,403215.00,116840.00,88530.00,,3896.00,214.00
2021-07-29,810313.00,943455.00,577182.00,16131.00,408936.00,159142.00,92435.00,,3699.00,213.00
2021-07-30,849756.00,965871.00,535600.00,17618.00,401966.00,113477.00,101272.00,,3394.00,202.00
2021-07-31,850384.00,875705.00,445062.00,16628.00,390197.00,123285.00,108306.00,,6018.00,206.00
2021-08-01,837617.00,850269.00,412600.00,16755.00,378571.00,167378.00,97330.00,,4038.00,215.00
2021-08-02,889467.00,850634.00,622069.00,41609.00,416984.00,126138.00,83751.00,,23476.00,206.00
2021-08-03,926064.00,1006723.00,529694.00,29046.00,374370.00,144918.00,86285.00,,4553.00,218.00
2021-08-04,923547.00,888099.00,551736.00,21938.00,368665.00,140228.00,80587.00,,4852.00,230.00
2021-08-05,927857.00,996144.00,531085.00,22377.00,343423.00,118577.00,132023.00,,5119.00,303.00
2021-08-06,931693.00,944087.00,583838.00,20333.00,377331.00,118023.00,130686.00,,4401.00,236.00
2021-08-07,944564.00,864695.00,458289.00,20446.00,354534.00,120634.00,123721.00,,2967.00,242.00
2021-08-08,945288.00,862418.00,463499.00,17227.00,357870.00,145834.00,121181.00,,2691.00,212.00
2021-08-09,946171.00,879628.00,613878.00,22724.00,350039.00,127024.00,121007.00,,3566.00,229.00
2021-08-10,968580.00,783355.00,572704.00,30073.00,354092.00,127834.00,122051.00,,2881.00,230.00
2021-08-11,1163142.00,766963.00,546674.00,42958.00,358031.00,126386.00,137029.00,,5051.00,270.00
2021-08-12,959296.00,651432.00,542007.00,28093.00,343462.00,115254.00,136836.00,,2853.00,263.00
2021-08-13,873060.00,566349.00,580539.00,45315.00,347348.00,123368.00,133315.00,,2201.00,235.00
2021-08-14,806742.00,546204.00,422344.00,35368.00,334445.00,110722.00,152623.00,,3037.00,235.00
2021-08-15,829816.00,558422.00,491578.00,46955.00,328598.00,118351.00,180863.00,,1281.00,225.00
2021-08-16,844417.00,634751.00,652047.00,52287.00,374818.00,121554.00,156141.00,,2369.00,242.00
2021-08-17,823105.00,610239.00,649460.00,63730.00,367959.00,117436.00,146124.00,,1854.00,569.00
2021-08-18,805980.00,676456.00,565362.00,52331.00,356527.00,115653.00,134559.00,,8169.00,212.00
2021-08-19,942313.00,627134.00,578000.00,51129.00,395393.00,110662.00,158893.00,,5763.00,231.00
2021-08-20,997512.00,689422.00,636144.00,55875.00,387243.00,116719.00,170128.00,,5422.00,220.00
2021-08-21,930121.00,575092.00,494404.00,41096.00,365270.00,118873.00,160834.00,,5109.00,220.00
2021-08-22,811644.00,601509.00,467815.00,33601.00,348805.00,121080.00,154315.00,,3099.00,217.00
2021-08-23,889201.00,604181.00,651169.00,39744.00,359023.00,134535.00,152874.00,,5592.00,220.00
2021-08-24,825796.00,542941.00,636453.00,42069.00,340741.00,122566.00,157034.00,,5687.00,97.00
2021-08-25,809428.00,531357.00,541130.00,40668.00,318044.00,120378.00,168741.00,,6267.00,218.00
2021-08-26,943524.00,518092.00,516310.00,33837.00,327370.00,127779.00,165688.00,,4686.00,269.00
2021-08-27,857824.00,565037.00,523345.00,51774.00,309405.00,127435.00,166312.00,,5966.00,252.00
2021-08-28,942592.00,551821.00,456302.00,52400.00,329434.00,121348.00,172518.00,,4259.00,244.00
2021-08-29,838938.00,583548.00,405249.00,47220.00,323228.00,122181.00,181755.00,,6506.00,240.00
2021-08-30,923108.00,699080.00,589408.00,62955.00,336098.00,131797.00,211869.00,,9014.00,230.00
2021-08-31,923108.00,611176.00,578870.00,118652.00,349800.00,139763.00,229034.00,,7758.00,271.00
2021-09-01,951286.00,709916.00,598795.00,95929.00,354201.00,139288.00,205679.00,,5591.00,246.00
2021-09-02,930012.00,740399.00,645440.00,101035.00,366432.00,149237.00,229759.00,,6305.00,230.00
2021-09-03,992522.00,644086.00,674716.00,102952.00,329167.00,166949.00,229649.00,,6251.00,239.00
2021-09-04,910567.00,625588.00,483751.00,90372.00,334146.00,149984.00,242613.00,,4932.00,214.00
2021-09-05,872446.00,595697.00,451452.00,88382.00,323699.00,136645.00,249338.00,,5593.00,206.00
2021-09-06,933619.00,625374.00,647738.00,106402.00,342811.00,140766.00,245384.00,,6094.00,219.00
2021-09-07,969134.00,672384.00,595615.00,147320.00,374807.00,141128.00,267158.00,,5725.00,230.00
2021-09-08,874948.00,629847.00,566820.00,116890.00,338959.00,145325.00,255274.00,,4691.00,243.00
2021-09-09,967250.00,515419.00,578633.00,141169.00,345357.00,143679.00,240262.00,,5950.00,250.00
2021-09-10,925731.00,573429.00,572597.00,117898.00,389811.00,159584.00,187175.00,,7135.00,239.00
2021-09-11,870587.00,575086.00,568004.00,112087.00,454255.00,149219.00,172765.00,,4027.00,213.00
2021-09-12,748736.00,643617.00,421245.00,103126.00,394853.00,146368.00,171646.00,,3998.00,217.00
2021-09-13,780255.00,875565.00,614026.00,106964.00,463112.00,142014.00,177795.00,,4250.00,247.00
2021-09-14,909080.00,717497.00,627969.00,64291.00,394384.00,174130.00,189989.00,,3431.00,237.00
2021-09-15,878317.00,787569.00,648851.00,87381.00,385905.00,191184.00,276867.00,,3097.00,247.00
2021-09-16,955950.00,746054.00,692256.00,108724.00,369717.00,188177.00,233954.00,,5822.00,269.00
2021-09-17,937975.00,802265.00,612282.00,102683.00,364174.00,191008.00,209501.00,,3285.00,268.00
2021-09-18,1081276.00,703289.00,522584.00,92664.00,360372.00,183921.00,210673.00,,7831.00,264.00
2021-09-19,971651.00,686729.00,435992.00,71887.00,347720.00,182296.00,215642.00,,8125.00,248.00
2021-09-20,1030517.00,832698.00,689556.00,92967.00,322789.00,185617.00,213533.00,,11776.00,291.00
2021-09-21,1040612.00,712042.00,532761.00,91064.00,356289.00,186165.00,193211.00,,9175.00,287.00
2021-09-22,1155914.00,738596.00,569851.00,103152.00,360185.00,205749.00,181804.00,,9198.00,282.00
2021-09-23,1146184.00,685929.00,572138.00,91304.00,360908.00,241926.00,281567.00,,10487.00,307.00
2021-09-24,986185.00,732990.00,634939.00,95359.00,331013.00,247094.00,240640.00,,9612.00,310.00
2021-09-25,834017.00,676664.00,414711.00,71487.00,351111.00,263085.00,217423.00,,7237.00,279.00
2021-09-26,882506.00,735490.00,442200.00,75643.00,314025.00,301612.00,200584.00,,7355.00,271.00
2021-09-27,922456.00,627107.00,568920.00,88572.00,326196.00,351539.00,202123.00,,10234.00,305.00
2021-09-28,864108.00,563272.00,635395.00,102979.00,315442.00,329350.00,231104.00,,7328.00,284.00
2021-09-29,955499.00,495365.00,522110.00,110044.00,331073.00,321927.00,253094.00,,7285.00,285.00
2021-09-30,1010977.00,622329.00,730017.00,101636.00,318389.00,307996.00,330960.00,,9265.00,297.00
2021-10-01,950690.00,589105.00,583675.00,139162.00,350446.00,417452.00,383762.00,,7607.00,311.00
2021-10-02,850846.00,510996.00,638495.00,130305.00,348070.00,497088.00,325720.00,,5204.00,289.00
2021-10-03,959032.00,448639.00,509168.00,142919.00,343416.00,491982.00,299521.00,,6485.00,303.00
2021-10-04,952099.00,615759.00,701193.00,135636.00,316129.00,453509.00,430837.00,,7050.00,318.00
2021-10-05,1043735.00,570919.00,707555.00,137075.00,374347.00,399141.00,351534.00,,6958.00,304.00
2021-10-06,1053988.00,567223.00,528433.00,139760.00,388581.00,382646.00,292268.00,,8053.00,298.00
2021-10-07,1236501.00,592692.00,734677.00,149901.00,427705.00,403248.00,336540.00,,6429.00,285.00
2021-10-08,1068119.00,532778.00,613233.00,204047.00,410152.00,377103.00,312126.00,,6981.00,273.00
2021-10-09,1023543.00,535562.00,693036.00,153197.00,384641.00,347629.00,299093.00,,5640.00,328.00
2021-10-10,1057699.00,511351.00,501712.00,170743.00,361118.00,365269.00,319946.00,,6498.00,298.00
2021-10-11,1096414.00,537460.00,674423.00,133814.00,367864.00,367908.00,315747.00,,7966.00,326.00
2021-10-12,1134256.00,590984.00,603338.00,130372.00,367585.00,263960.00,316195.00,,6265.00,320.00
2021-10-13,1314379.00,665724.00,663879.00,132875.00,349852.00,446435.00,275434.00,,6615.00,293.00
2021-10-14,1408368.00,563005.00,657719.00,152521.00,367986.00,424691.00,359577.00,,6691.00,295.00
2021-10-15,1169653.00,624666.00,615306.00,159714.00,376497.00,348866.00,366118.00,,7773.00,339.00
2021-10-16,1031805.00,600510.00,587417.00,143917.00,381390.00,366736.00,368449.00,,7127.00,291.00
2021-10-17,1106456.00,584960.00,534843.00,141251.00,371748.00,371282.00,336325.00,,5991.00,298.00
2021-10-18,1269928.00,617058.00,637555.00,213602.00,378175.00,481014.00,359972.00,,7828.00,315.00
2021-10-19,1491908.00,694474.00,721611.00,115950.00,398467.00,418480.00,304117.00,,7285.00,322.00
2021-10-20,1243774.00,712489.00,593117.00,134141.00,418591.00,213793.00,374088.00,,14964.00,314.00
2021-10-21,1324859.00,609514.00,764735.00,167859.00,414550.00,217588.00,352266.00,,10074.00,313.00
2021-10-22,1192903.00,614538.00,639107.00,133396.00,409035.00,220912.00,355947.00,,8478.00,301.00
2021-10-23,1053601.00,506910.00,490514.00,123583.00,432038.00,217925.00,332832.00,,8859.00,297.00
2021-10-24,1077825.00,523305.00,443724.00,167337.00,415541.00,239086.00,354550.00,,11702.00,297.00
2021-10-25,1193726.00,581526.00,732133.00,139994.00,401111.00,322352.00,395577.00,,11808.00,318.00
2021-10-26,1442680.00,576927.00,639939.00,132198.00,412249.00,271580.00,402974.00,,10041.00,313.00
2021-10-27,1589704.00,635267.00,616582.00,131856.00,407211.00,254728.00,363248.00,,11867.00,308.00
2021-10-28,1768145.00,625665.00,696355.00,151491.00,481823.00,237549.00,346807.00,,11024.00,336.00
2021-10-29,1570607.00,775451.00,635604.00,144559.00,471186.00,217252.00,461877.00,,11123.00,326.00
2021-10-30,1594458.00,666933.00,543723.00,141344.00,424349.00,209955.00,507248.00,,8453.00,376.00
2021-10-31,1544965.00,723583.00,568326.00,125853.00,402701.00,213330.00,531705.00,,7303.00,362.00
2021-11-01,1611333.00,674298.00,704207.00,176796.00,420416.00,360229.00,515007.00,,13064.00,406.00
2021-11-02,1617072.00,816188.00,658574.00,160498.00,448844.00,315889.00,642305.00,,11256.00,429.00
2021-11-03,1687191.00,792954.00,691976.00,170328.00,458627.00,279136.00,520743.00,,10282.00,454.00
2021-11-04,1983486.00,752834.00,642854.00,169162.00,440927.00,250860.00,931490.00,,9444.00,436.00
2021-11-05,1623726.00,659398.00,693097.00,156801.00,424341.00,234625.00,673393.00,,8805.00,449.00
2021-11-06,1504773.00,616099.00,485518.00,164119.00,409209.00,217201.00,602545.00,,7884.00,536.00
2021-11-07,1546012.00,648671.00,530254.00,175112.00,418055.00,250356.00,604488.00,,8049.00,570.00
2021-11-08,1561026.00,875470.00,595805.00,197963.00,436066.00,446691.00,702176.00,,8339.00,645.00
2021-11-09,1766462.00,792785.00,800188.00,193185.00,412746.00,297853.00,780000.00,,11341.00,782.00
2021-11-10,1847041.00,746106.00,640725.00,193748.00,465484.00,276186.00,898068.00,,9967.00,835.00
2021-11-11,1867640.00,708369.00,682242.00,174186.00,446958.00,271313.00,890174.00,,7940.00,1039.00
2021-11-12,1627438.00,712962.00,610669.00,166762.00,449362.00,290061.00,975198.00,,10238.00,1412.00
2021-11-13,1565364.00,699305.00,494032.00,161607.00,444501.00,258023.00,1048626.00,,9267.00,949.00
2021-11-14,1594833.00,679862.00,481343.00,149707.00,443249.00,272187.00,1106443.00,,6636.00,861.00
2021-11-15,1702372.00,1254272.00,714142.00,174396.00,402721.00,341884.00,816649.00,,7817.00,874.00
2021-11-16,1904864.00,845428.00,674741.00,163734.00,407120.00,282713.00,586359.00,,8345.00,904.00
2021-11-17,1615814.00,746059.00,655882.00,178326.00,495568.00,265986.00,678973.00,,11228.00,941.00
2021-11-18,1534759.00,777631.00,620260.00,170535.00,399188.00,248039.00,814577.00,,11661.00,910.00
2021-11-19,1491088.00,702396.00,595747.00,164260.00,418879.00,264652.00,1097291.00,,12009.00,817.00
2021-11-20,1456835.00,641947.00,512672.00,141110.00,357009.00,248876.00,619468.00,,7627.00,776.00
2021-11-21,1433287.00,768014.00,545650.00,151932.00,423486.00,253369.00,570041.00,,15653.00,764.00
2021-11-22,1480810.00,830984.00,575378.00,161309.00,359177.00,347631.00,601651.00,,11752.00,793.00
2021-11-23,1551791.00,823898.00,533800.00,181813.00,380226.00,291912.00,603693.00,,10918.00,790.00
2021-11-24,1560822.00,855121.00,682923.00,198929.00,402379.00,303453.00,737725.00,,8510.00,1027.00
2021-11-25,1650707.00,819972.00,554218.00,178356.00,395704.00,288685.00,839180.00,,8948.00,1167.00
2021-11-26,1562783.00,885313.00,611381.00,187544.00,402921.00,274483.00,839382.00,,6903.00,1073.00
2021-11-27,1424878.00,774454.00,441897.00,152673.00,362626.00,269815.00,814515.00,,6635.00,969.00
2021-11-28,1463564.00,789738.00,490196.00,144240.00,346802.00,268556.00,690253.00,,5312.00,1069.00
2021-11-29,1678017.00,734573.00,604946.00,178179.00,395718.00,341294.00,703781.00,,6015.00,1108.00
2021-11-30,1795412.00,751267.00,567666.00,209488.00,416064.00,272218.00,808674.00,,7812.00,1192.00
2021-12-01,2133872.00,796961.00,663962.00,215910.00,377416.00,274047.00,823633.00,,8242.00,1313.00
2021-12-02,1818838.00,719597.00,780862.00,192172.00,407935.00,352879.00,595334.00,,5364.00,1415.00
2021-12-03,1570919.00,963223.00,622335.00,164346.00,372444.00,352054.00,569441.00,,5827.00,1485.00
2021-12-04,1519950.00,803630.00,565030.00,151875.00,354262.00,285283.00,571206.00,,5518.00,1356.00
2021-12-05,1493846.00,690597.00,619816.00,162800.00,639158.00,240579.00,572796.00,,5172.00,1337.00
2021-12-06,1627599.00,805967.00,693891.00,189049.00,394730.00,278991.00,463377.00,,6827.00,1515.00
2021-12-07,1623317.00,754631.00,607163.00,181435.00,391076.00,262546.00,379273.00,,5250.00,1781.00
2021-12-08,1574450.00,841055.00,552794.00,145397.00,441894.00,261030.00,610960.00,,6874.00,1804.00
2021-12-09,1452420.00,820310.00,744214.00,176367.00,403538.00,271653.00,403737.00,,6763.00,2233.00
2021-12-10,1515764.00,863104.00,535561.00,181723.00,410567.00,291411.00,354477.00,,9358.00,3052.00
2021-12-11,1156592.00,667470.00,462950.00,151186.00,385792.00,342682.00,298218.00,,8370.00,3470.00
2021-12-12,1187919.00,651632.00,404546.00,139171.00,387187.00,283282.00,331765.00,,9982.00,3959.00
2021-12-13,1250473.00,783938.00,598374.00,138343.00,405178.00,332969.00,398978.00,,8080.00,4266.00
2021-12-14,1538880.00,792307.00,590269.00,167504.00,398524.00,316687.00,389339.00,,7908.00,5639.00
2021-12-15,1334333.00,852108.00,671968.00,152556.00,400595.00,306805.00,466519.00,,8882.00,4691.00
2021-12-16,1279591.00,901849.00,499353.00,149843.00,403697.00,294792.00,414919.00,,8698.00,4634.00
2021-12-17,1334764.00,826747.00,632534.00,165319.00,410326.00,266990.00,296441.00,,6826.00,4634.00
2021-12-18,1185484.00,715047.00,521238.00,144142.00,371166.00,283874.00,279305.00,,6770.00,4464.00
2021-12-19,1114052.00,732783.00,401860.00,147853.00,376920.00,266511.00,285562.00,,4537.00,4654.00
2021-12-20,1335492.00,855573.00,637208.00,157204.00,392272.00,347763.00,346028.00,,4807.00,4994.00
2021-12-21,1486399.00,912395.00,617192.00,189358.00,368792.00,294409.00,334596.00,,5969.00,4725.00
2021-12-22,1419867.00,690221.00,621027.00,169162.00,421174.00,301114.00,306638.00,,9119.00,4923.00
2021-12-23,1338576.00,666048.00,594155.00,169999.00,398961.00,266105.00,312738.00,,6572.00,8515.00
2021-12-24,1207971.00,1067780.00,615925.00,153409.00,437936.00,246673.00,304600.00,,4967.00,7055.00
2021-12-25,1090539.00,607719.00,553062.00,134087.00,446246.00,235474.00,224928.00,,4836.00,8243.00
2021-12-26,1176446.00,581822.00,435212.00,145804.00,396130.00,256805.00,263785.00,,5060.00,7552.00
2021-12-27,1295137.00,677619.00,613998.00,174945.00,398428.00,345378.00,293227.00,,13104.00,8513.00
2021-12-28,1293106.00,645525.00,648208.00,150351.00,388622.00,307836.00,303378.00,,10956.00,7583.00
2021-12-29,1273168.00,669823.00,746144.00,162357.00,373148.00,326295.00,299403.00,,12572.00,7336.00
2021-12-30,1351227.00,732204.00,580465.00,155392.00,401348.00,276360.00,356661.00,,22595.00,8182.00
2021-12-31,1293774.00,682157.00,743809.00,129807.00,375011.00,278721.00,340206.00,,13744.00,7156.00
2022-01-01,1081247.00,587148.00,407740.00,127078.00,389038.00,293334.00,311215.00,,11934.00,7665.00
2022-01-02,1166003.00,772508.00,440204.00,155937.00,346117.00,356618.00,322394.00,,6919.00,9337.00
2022-01-03,1302429.00,794853.00,597995.00,171579.00,372148.00,453858.00,339335.00,,7909.00,9159.00
2022-01-04,1393651.00,650828.00,613260.00,203277.00,385173.00,493207.00,329166.00,,10531.00,9727.00
2022-01-05,1394219.00,735284.00,645500.00,182833.00,382492.00,522992.00,352944.00,,23634.00,10023.00
2022-01-06,1350106.00,709518.00,595036.00,207899.00,390833.00,560082.00,303649.00,,7885.00,10843.00
2022-01-07,1261006.00,673889.00,625745.00,166777.00,383337.00,525682.00,270613.00,,6719.00,10234.00
2022-01-08,1165365.00,622204.00,502246.00,167277.00,378028.00,346999.00,233973.00,,6707.00,11118.00
2022-01-09,1123077.00,709298.00,441725.00,160085.00,334508.00,285433.00,236767.00,,8427.00,9663.00
2022-01-10,1202434.00,786661.00,618167.00,189307.00,341888.00,347514.00,299448.00,,6765.00,8819.00
2022-01-11,1215481.00,785719.00,614133.00,187996.00,384376.00,301774.00,252030.00,,6941.00,8679.00
2022-01-12,1234069.00,793682.00,633468.00,204730.00,433690.00,306029.00,247193.00,,8720.00,11364.00
2022-01-13,1237276.00,745068.00,580632.00,199499.00,425328.00,319261.00,248367.00,,10053.00,16478.00
2022-01-14,1215859.00,750873.00,633676.00,198371.00,393989.00,308093.00,268065.00,,7352.00,13488.00
2022-01-15,1187130.00,781227.00,483029.00,215091.00,396281.00,317613.00,359799.00,,5474.00,11894.00
2022-01-16,1190171.00,697683.00,453227.00,223397.00,384632.00,328580.00,379879.00,,4998.00,14025.00
2022-01-17,1278333.00,830270.00,632540.00,243057.00,382184.00,312449.00,362030.00,,6144.00,10897.00
2022-01-18,1373304.00,777217.00,568250.00,252215.00,372855.00,286349.00,295764.00,,6291.00,10006.00
2022-01-19,1210105.00,746573.00,605477.00,244693.00,391255.00,241141.00,295996.00,,6800.00,10733.00
2022-01-20,1256098.00,781914.00,589523.00,244600.00,382691.00,229819.00,363522.00,,6537.00,13433.00
2022-01-21,1182912.00,777042.00,637589.00,190076.00,351692.00,232589.00,280848.00,,5847.00,12564.00
2022-01-22,1114262.00,777920.00,652382.00,154998.00,372390.00,235434.00,240510.00,,5593.00,8415.00
2022-01-23,984761.00,684234.00,455652.00,247745.00,348868.00,257550.00,233053.00,,4646.00,7816.00
2022-01-24,1046750.00,703489.00,644179.00,300871.00,350404.00,252364.00,258331.00,,5214.00,8772.00
2022-01-25,1084532.00,839569.00,558579.00,293010.00,357347.00,275931.00,277719.00,,5220.00,10022.00
2022-01-26,1135575.00,878148.00,543187.00,272629.00,347415.00,290421.00,253177.00,,5084.00,7698.00
2022-01-27,1087469.00,706627.00,578187.00,280976.00,334285.00,342821.00,315608.00,,5395.00,6967.00
2022-01-28,1039774.00,693656.00,601548.00,275976.00,355676.00,302669.00,269521.00,,4551.00,6212.00
2022-01-29,944391.00,738518.00,507313.00,280314.00,351482.00,270608.00,249546.00,,10167.00,7281.00
2022-01-30,883770.00,756698.00,472910.00,267598.00,375441.00,259857.00,321774.00,,9825.00,8357.00
2022-01-31,924097.00,721348.00,641752.00,259912.00,382260.00,272075.00,390385.00,,5373.00,8942.00
2022-02-01,923457.00,744042.00,698421.00,238713.00,380100.00,294067.00,371667.00,,5844.00,12424.00
2022-02-02,964849.00,675315.00,631077.00,210714.00,363934.00,304554.00,286772.00,,6101.00,15428.00
2022-02-03,897531.00,704245.00,597986.00,212802.00,353140.00,313723.00,272385.00,,5968.00,12307.00
2022-02-04,877902.00,730930.00,511165.00,207246.00,392020.00,302658.00,298130.00,,6369.00,6260.00
2022-02-05,944983.00,744179.00,580355.00,197377.00,432833.00,283167.00,276428.00,,5635.00,7298.00
2022-02-06,925299.00,781551.00,610218.00,177687.00,409977.00,291208.00,268115.00,,7158.00,8796.00
2022-02-07,1115822.00,806344.00,571390.00,194327.00,381064.00,314255.00,352597.00,,6038.00,10911.00
2022-02-08,1114211.00,822033.00,652701.00,184685.00,393467.00,324417.00,460449.00,,6927.00,11092.00
2022-02-09,1065279.00,805881.00,644050.00,200327.00,402032.00,303381.00,432479.00,,8413.00,12320.00
2022-02-10,1136486.00,731766.00,653242.00,201715.00,408319.00,312465.00,491577.00,,7303.00,11784.00
2022-02-11,1083609.00,785489.00,605628.00,209724.00,410599.00,320509.00,348568.00,,7235.00,12187.00
2022-02-12,946665.00,712082.00,764490.00,203152.00,401038.00,318202.00,250420.00,,11857.00,12041.00
2022-02-13,954093.00,697239.00,490192.00,199034.00,409309.00,301288.00,273720.00,,6304.00,15903.00
2022-02-14,1016978.00,976206.00,567650.00,221630.00,412601.00,336190.00,273209.00,,7645.00,14880.00
2022-02-15,1151843.00,812919.00,667662.00,247825.00,399049.00,332506.00,356081.00,,9267.00,16124.00
2022-02-16,1146071.00,873549.00,573431.00,229883.00,375880.00,340550.00,272333.00,,8531.00,18257.00
2022-02-17,1085062.00,843914.00,576189.00,182912.00,370088.00,291383.00,241014.00,,7730.00,18047.00
2022-02-18,1057016.00,830708.00,593101.00,170679.00,336746.00,309836.00,221547.00,,7286.00,17750.00
2022-02-19,927006.00,893187.00,561199.00,179822.00,365462.00,302516.00,206081.00,,7044.00,15241.00
2022-02-20,952174.00,872734.00,443402.00,174341.00,380288.00,278780.00,237504.00,,7128.00,14849.00
2022-02-21,1025013.00,802128.00,540265.00,199004.00,346239.00,312021.00,229365.00,,7584.00,16250.00
2022-02-22,1148953.00,1038445.00,571303.00,219881.00,353343.00,284390.00,197780.00,,7397.00,15976.00
2022-02-23,1138280.00,908432.00,541050.00,232826.00,369067.00,292263.00,207027.00,,8850.00,15450.00
2022-02-24,993876.00,961380.00,604807.00,187275.00,383548.00,293569.00,182683.00,,8458.00,15742.00
2022-02-25,1012783.00,948234.00,591087.00,177817.00,387574.00,273644.00,190644.00,,7625.00,13544.00
2022-02-26,891639.00,919621.00,506437.00,160772.00,420704.00,251671.00,183564.00,,8277.00,13638.00
2022-02-27,858017.00,896486.00,474072.00,165363.00,392960.00,273999.00,186079.00,,6967.00,14415.00
2022-02-28,967509.00,943277.00,609520.00,207332.00,370102.00,294677.00,265516.00,,9052.00,15469.00
